time_s,handle_index,x_m,y_m,speed_mps
0,33,9.250980465661405,-1.2721283601605076,0.999815594917786
0,34,9.345986011506517,0.3751342012602647,0.9998112695313505
0,35,9.150048708974353,2.0134591304108826,0.9998069727700166
0,36,8.669727355838328,3.592000038250045,0.9998027043504447
0,37,7.920348048940279,5.06201046487741,0.9997984639930239
0,38,6.925459807907746,6.378330102296535,0.9997942514218106
0,39,5.71604363799937,7.500743808540529,0.999790066364468
0,40,4.329502875181888,8.39517363420916,0.9997859085522082
0,41,2.8084688398770434,9.034669891777888,0.9997817777197341
0,42,1.199460843413299,9.400174019409702,0.9997776736051828
0,43,-0.4485566810148155,9.48103339844375,0.99977359595007
0,44,-2.085674794816472,9.275256136671027,0.9997695444992367
0,45,-3.662552343199139,8.789501880480875,0.9997655190007944
0,46,-5.131894300079481,8.038812721273837,0.9997615192060743
0,47,-6.449852366512667,7.046095976616085,0.9997575448695746
0,48,-7.577307105905091,5.8413778308983595,0.9997535957489116
0,49,-8.480995133420612,4.460853311403932,0.9997496716047702
0,50,-9.134450107020044,2.945763677924069,0.9997457722008533
0,51,-9.518732315329652,1.3411368725962474,0.9997418973038376
0,52,-9.622928325463562,-0.30556989895486075,0.9997380466833251
0,53,-9.444409231506073,-1.9458841777114169,0.9997342201117968
0,54,-8.988843314619318,-3.531746622998308,0.9997304173645701
0,55,-8.26996617180724,-5.016911817022972,0.9997266382197526
0,56,-7.309118381767906,-6.358281089213433,0.9997228824581996
0,57,-6.134567354862095,-7.517129606144983,0.999719149863472
0,58,-4.780635979576206,-8.46019367131587,0.9997154402217949
0,59,-3.2866658719248094,-9.160588786550278,0.9997117533220155
0,60,-1.6958473252622868,-9.5985343900157,0.9997080889555637
0,61,-0.053951343521657716,-9.76186713365313,0.999704446916414
0,62,1.5919986500854462,-9.646330911867006,0.9997008270010447
0,63,3.195076742919534,-9.255638413506384,0.9996972290084006
0,64,4.709787442288634,-8.601305549272345,0.9996936527398567
0,65,6.093344027149233,-7.702266519814402,0.9996900979991806
0,66,7.306856965299649,-6.584283358518417,0.9996865645924972
0,67,8.31640013400069,-5.279169344139149,0.9996830523282526
0,68,9.093926542322354,-3.823850587178172,0.9996795610171803
0,69,9.618009929739983,-2.259294227364693,0.9996760904722661
0,70,9.874393861141643,-0.6293349396157636,0.999672640508717
0,71,9.856335594847028,1.0205662389456642,0.9996692109439242
0,72,9.564737901430492,2.6445954213170797,0.9996658015974361
0,73,9.008067988418903,4.197856058798044,0.9996624122909221
0,74,8.202068572731497,5.637600807672571,0.9996590428481432
0,75,7.169271779097417,6.924391693193333,0.9996556930949232
0,76,5.938331779511828,8.023157690765373,0.9996523628591147
0,77,4.543196791562923,8.904122142602608,0.9996490519705734
0,78,3.0221451055399724,9.543576416532327,0.9996457602611266
0,79,1.4167131155374713,9.924480768669126,0.999642487564546
0,80,-0.2294541851920102,10.036878357652252,0.9996392337165191
0,81,-1.8717981691254244,9.878113630972784,0.9996359985546218
0,82,-3.4660542034874795,9.452851715325476,0.9996327819182914
0,83,-4.969439321560641,8.77290084448552,0.9996295836488007
0,84,-6.341788359829336,7.856845105371887,0.9996264035892292
0,85,-7.546608854506886,6.729499738767257,0.9996232415844417
0,86,-8.552027618295247,5.42120576972883,0.9996200974810587
0,87,-9.331605216974749,3.9669847522637602,0.9996169711274353
0,88,-9.86499843403144,2.4055777982642876,0.9996138623736338
0,89,-10.13845513577809,0.7783957456746988,0.9996107710714012
0,90,-10.14513060580067,-0.8715907506640078,0.9996076970741458
0,91,-9.885219276753503,-2.50099128491975,0.9996046402369133
0,92,-9.36590071796581,-4.067135669865936,0.9996016004163643
0,93,-8.601103608682884,-5.529184021197953,0.9995985774707519
0,94,-7.6110961133261865,-6.849178399647169,0.9995955712598986
0,95,-6.421915458944647,-7.993009406065846,0.9995925816451773
0,96,-5.064653488684721,-8.93127373134224,0.9995896084894873
0,97,-3.574618434363214,-9.640001843450985,0.9995866516572339
0,98,-1.9903960370221088,-10.101238654387561,0.9995837110143089
0,99,-0.35283538444212387,-10.303464046270099,0.9995807864280686
0,100,1.2960136152538426,-10.241844437365764,0.9995778777673159
0,101,2.9139833701478564,-9.918311019851508,0.9995749849022795
0,102,4.459864485113567,-9.341464785233851,0.999572107704593
0,103,5.8944471184987,-8.526312855843038,0.9995692460472793
0,104,7.181501826118429,-7.4938448516927805,0.9995663998047286
0,105,8.288675817871376,-6.270461938625138,0.9995635688526829
0,106,9.188283040294136,-4.8872747331590904,0.9995607530682155
0,107,9.857969486192644,-3.3792893008090745,0.9995579523297148
0,108,10.281238535199344,-1.7845030103761217,0.9995551665168658
0,109,10.447824853287571,-0.1429339443219412,0.9995523955106332
0,110,10.353909325611239,1.5043911218569577,0.9995496391932445
0,111,10.00217156290324,3.1164644906231924,0.9995468974481734
0,112,9.401680603769623,4.653315364325213,0.9995441701601226
0,113,8.567628432174699,6.076992636412504,0.9995414572150096
0,114,7.520914744201279,7.352488796896366,0.9995387584999478
0,115,6.287594940408653,8.448582890290265,0.9995360739032331
0,116,4.898206508120809,9.338582769068129,0.9995334033143277
0,117,3.3869917205568236,10.000949635576475,0.9995307466238454
0,118,1.7910368576399924,10.419790984457272,0.9995281037235358
0,119,0.14934990046937213,10.585211462802064,0.9995254745062698
0,120,-1.4981001643847798,10.493514768139038,0.9995228588660263
0,121,-3.111358691241774,10.147253413778698,0.9995202566978757
0,122,-4.651451613675504,9.55512691524169,0.9995176678979685
0,123,-6.081319370562648,8.731732600338757,0.9995150923635187
0,124,-7.3666964189640805,7.6971767326144365,0.9995125299927927
0,125,-8.476915848622202,6.4765568826981665,0.9995099806850941
0,126,-9.385620692211408,5.099329411567206,0.9995074443407518
0,127,-10.071366010082928,3.598578479860908,0.9995049208611054
0,128,-10.51809865123806,2.0102051146452338,0.9995024101484944
0,129,-10.715504680168905,0.3720565073015721,0.9994999121062443
0,130,-10.65921773385069,-1.27698314645879,0.9994974266386538
0,131,-10.350884953625135,-2.897918338450892,0.9994949536509837
0,132,-9.798090541285386,-4.452562457754647,0.9994924930494445
0,133,-9.014140336828234,-5.904430935589816,0.9994900447411841
0,134,-8.017714029577064,-7.219586673218568,0.9994876086342764
0,135,-6.832394621967577,-8.367418499726417,0.9994851846377097
0,136,-5.486087499854363,-9.321335232437924,0.9994827726613755
0,137,-4.010343866118959,-10.059360115141361,0.9994803726160575
0,138,-2.4396053159521576,-10.564612930096414,0.9994779844134201
0,139,-0.8103879326296352,-10.825669854692434,0.9994756079659974
0,140,0.8395745673395238,-10.836794093783618,0.9994732431871843
0,141,2.4722084293915576,-10.598033392492862,0.9994708899912226
0,142,4.0499777804281685,-10.115183648856679,0.9994685482931939
0,143,5.5367427227615265,-9.399620928860365,0.9994662180090075
0,144,6.898578175710517,-8.468007168178813,0.9994638990553917
0,145,8.104535193459219,-7.341877659044765,0.9994615913498818
0,146,9.127328041259439,-6.047121006044309,0.9994592948108125
0,147,9.943932221103356,-4.613364536673945,0.9994570093573075
0,148,10.536080852916008,-3.073280124103522,0.9994547349092693
0,149,10.890649282508983,-1.4618269821424983,0.9994524713873701
0,150,10.999920442888639,0.1845508036373049,0.9994502187130438
0,151,10.861726277838132,1.8287534592566874,0.9994479768084746
0,152,10.47946338124979,3.433862514085089,0.9994457455965909
0,153,9.86198384763819,4.963966767255662,0.999443525001054
0,154,9.023365105145803,6.384958887128456,0.9994413149462502
0,155,7.982565151447702,7.66528519568506,0.9994391153572828
0,156,6.7629720785867695,8.776632457628788,0.9994369261599628
0,157,5.391859003458379,9.694537101484427,0.9994347472808014
0,158,3.899757471166018,10.3989042055792,0.9994325786470003
0,159,2.31976403063994,10.874425738103822,0.9994304201864458
0,160,0.6867959653604054,11.110889895593667,0.9994282718276988
0,161,-0.9631869253425923,11.103375882872582,0.9994261334999878
0,162,-2.593977070685098,10.852331062464883,0.9994240051332007
0,163,-4.169912835758881,10.36353001463341,0.9994218866578781
0,164,-5.65665387550573,9.647917633010316,0.9994197780052044
0,165,-7.021921438961179,8.721340879483355,0.9994176791070015
0,166,-8.236187900822372,7.604176182762561,0.9994155898957208
0,167,-9.273301097135393,6.320861639077383,0.9994135103044356
0,168,-10.111030634210067,4.899345116939065,0.999411440266835
0,169,-10.731525185374505,3.3704610428590405,0.9994093797172158
0,170,-11.121671844788311,1.7672500198967416,0.9994073285904771
0,171,-11.273350823547336,0.12423648148564569,0.9994052868221114
0,172,-11.183581100461645,-1.523319707788902,0.9994032543481985
0,173,-10.854555026536536,-3.1401814343064687,0.9994012311054002
0,174,-10.293562276386327,-4.691886024194382,0.9993992170309514
0,175,-9.512805890475814,-6.145474503049294,0.9993972120626562
0,176,-8.52911541001916,-7.470183164853578,0.9993952161388788
0,177,-7.363564225290414,-8.638083175889246,0.9993932291985395
0,178,-6.041000195541115,-9.62465521442115,0.9993912511811069
0,179,-4.5895003168679835,-10.409287677560172,0.9993892820265927
0,180,-3.039761680718515,-10.975688736550367,0.9993873216755449
0,181,-1.4244421536923066,-11.312204450311487,0.999385370069042
0,182,0.22253490136594758,-11.412037211025298,0.9993834271486879
0,183,1.8666969659083847,-11.273360949466678,0.999381492856605
0,184,3.4737446128081144,-10.899331725214749,0.9993795671354291
0,185,5.010264566234635,-10.297994521374385,0.9993776499283029
0,186,6.444418854302687,-9.482089209456083,0.9993757411788722
0,187,7.7465960081052225,-8.468760703928751,0.9993738408312778
0,188,8.890011215199547,-7.279180246714808,0.9993719488301519
0,189,9.851243546625147,-5.938086512100436,0.9993700651206125
0,190,10.610699814971504,-4.473256768932638,0.9993681896482577
0,191,11.15299625358835,-2.91491965114857,0.9993663223591602
0,192,11.46725099712341,-1.295122146469179,0.9993644631998633
0,193,11.547282251991351,0.3529358010085694,0.9993626121173742
0,194,11.391709031246942,1.9955851771651247,0.9993607690591598
0,195,11.003953349958529,3.5993761646782994,0.9993589339731428
0,196,10.392144792885258,5.131756760187276,0.9993571068076944
0,197,9.568930335276992,6.561728073460821,0.9993552875116309
0,198,8.551194180842346,7.860463273552206,0.9993534760342095
0,199,7.359694141725251,9.001878034620036,0.9993516723251218
0,200,6.018622690177793,9.963141454211309,0.999349876334491
0,201,4.555102230744461,10.725117743094208,0.9993480880128659
0,202,2.998625349675937,11.272730488288959,0.9993463073112177
0,203,1.3804517741589966,11.595242936883432,0.9993445341809335
0,204,-0.2670254980392312,11.686449502380528,0.9993427685738142
0,205,-1.9109319683110468,11.5447755210056,0.9993410104420686
0,206,-3.5185681702166796,11.173284145166775,0.9993392597383094
0,207,-5.05805788731912,10.579591117638431,0.9993375164155497
0,208,-6.498975293368433,9.775689986314557,0.999335780427197
0,209,-7.8129388163124815,8.777692060278467,0.9993340517270514
0,210,-8.974160324525016,7.605487040299195,0.9993323302692991
0,211,-9.959939244182188,6.282331750259774,0.9993306160085108
0,212,-10.75109241768871,4.8343757232856515,0.9993289088996355
0,213,-11.332311877941432,3.2901335340473934,0.9993272088979982
0,214,-11.692444212768944,1.679914697549911,0.9993255159592945
0,215,-11.824686796726118,0.035222659815170095,0.9993238300395887
0,216,-11.726697840732244,-1.611865123061855,0.9993221510953073
0,217,-11.400618920191013,-3.229323789482448,0.9993204790832381
0,218,-10.853010355474446,-4.7858021413553065,0.9993188139605244
0,219,-10.094701501769565,-6.251226203663963,0.9993171556846622
0,220,-9.140559626222196,-7.597373774076201,0.9993155042134968
0,221,-8.009182578757526,-8.798409150936397,0.9993138595052194
0,222,-6.722521870928256,-9.831368115720759,0.9993122215183619
0,223,-5.3054440394304345,-10.676584312606007,0.9993105902117949
1,0,8.733296317919521,-0.9972330000925304,1.0
1,1,8.620109315683676,1.8605263849009654,0.9999709057224591
1,2,8.138361263881759,3.4386324696067074,0.9999654642248589
1,3,7.371565646182224,4.899633660802975,0.9999600631003631
1,4,6.3469179336647015,6.1929229034833755,0.9999547019011018
1,5,5.100400299445522,7.273984320601067,0.9999493801858075
1,6,3.6754586913497915,8.105874585911103,0.999944097519694
1,7,2.121440025230668,8.660424840940731,0.9999388534743376
1,8,0.4918469977519555,8.91912653168253,0.9999336476275612
1,9,-1.1575269001915642,8.873676066528109,0.9999284795633204
1,10,-2.7705167549403655,8.526165306295404,0.9999233488715935
1,11,-4.292494023040795,7.888917163586661,0.9999182551482714
1,12,-5.672198474894461,6.983977593485235,0.9999131979950528
1,13,-6.86343383521219,5.8422866036246734,0.9999081770193399
1,14,-7.8265724229376055,4.502561235933803,0.9999031918341352
1,15,-8.529821545383438,3.0099324569738997,0.9998982420579446
1,16,-8.950213255746013,1.4143852750144716,0.9998933273146783
1,17,-9.07428900897659,-0.23094302276082643,0.9998884472335543
1,18,-8.898461391686252,-1.871547987095058,0.9998836014490076
1,19,-8.429046087879495,-3.4533663308222784,0.9998787896005964
1,20,-7.681968203997614,-4.924547704893639,0.9998740113329146
1,21,-6.682157655876739,-6.237132508960209,0.9998692662955028
1,22,-5.462658181681214,-7.348582477441354,0.9998645541427635
1,23,-4.063483386708735,-8.22311657804216,0.9998598745338763
1,24,-2.5302607880899926,-8.832811963529803,0.999855227132715
1,25,-0.9127108986078436,-9.158438060512399,0.9998506116077691
1,26,0.7369871879669957,-9.190001063402809,0.9998460276320624
1,27,2.365889572213348,-8.926985811760147,0.9998414748830784
1,28,3.9219856606242502,-8.378291941161486,0.999836953042682
1,29,5.35584647395196,-7.561870990913773,0.9998324617970467
1,30,6.622171596672138,-6.504080518481759,0.9998280008365809
1,31,7.681187369953175,-5.238779924969672,0.9998235698558585
1,32,8.499854492237453,-3.8062003834115816,0.9998191685535471
1,33,9.052849947070436,-2.251627764672289,0.999814796632341
1,34,9.323295885845667,-0.6239426003361845,0.9998104537988926
1,35,9.303216489426223,1.025935218727838,0.9998061397637487
1,36,8.993712638928436,2.6466472124290337,0.9998018542412846
1,37,8.404853159154117,4.187992246183687,0.9997975969496417
1,38,7.555290179055263,5.602468383432238,0.9997933676106648
1,39,6.471614515482174,6.84671396055103,0.9997891659498429
1,40,5.187474682834483,7.882805119768033,0.9997849916962482
1,41,3.742489942801675,8.67937219231888,0.9997808445824792
1,42,2.1809935488782006,9.212503519258329,0.9997767243446014
1,43,0.5506468611665474,9.466412317585343,0.999772630722094
1,44,-1.0990317994303607,9.433849811978265,0.9997685634577931
1,45,-2.7181778867169974,9.116255813256027,0.9997645222978377
1,46,-4.258084894361784,8.523645985623519,0.9997605069916182
1,47,-5.672657092083564,7.67424296147499,0.9997565172917225
1,48,-6.919768003167242,6.593866001587305,0.9997525529538878
1,49,-7.962485449013248,5.315100844051095,0.9997486137369478
1,50,-8.770128633581209,3.876277544816217,0.9997446994027857
1,51,-9.31912831599212,2.320289322266786,0.9997408097162854
1,52,-9.59366743664602,0.6932895462278688,0.9997369444452845
1,53,-9.586086417546234,-0.9566930379679244,0.9997331033605285
1,54,-9.297044537240533,-2.5811790463501008,0.9997292862356237
1,55,-8.735436067187186,-4.132660894895017,0.9997254928469956
1,56,-7.918067034351743,-5.565981467607803,0.9997217229738425
1,57,-6.8691053381531555,-6.839629519429192,0.9997179763980938
1,58,-5.619323306748228,-7.916915402552882,0.9997142529043679
1,59,-4.205157455957103,-8.766994779114906,0.9997105522799307
1,60,-2.6676150658096573,-9.365712908537802,0.9997068743146553
1,61,-1.0510610942457097,-9.696247713090457,0.9997032188009809
1,62,0.5980781853164444,-9.749535953870051,0.9996995855338763
1,63,2.232656664300663,-9.524473304721552,0.9996959743107984
1,64,3.8061561886747857,-9.027885702384978,0.9996923849316572
1,65,5.274002313623668,-8.274275887246729,0.9996888171987776
1,66,6.5948112190065595,-7.285355346727255,0.9996852709168621
1,67,7.7315335301171455,-6.08937776022185,0.9996817458929573
1,68,8.652464251158861,-4.720295364220243,0.9996782419364175
1,69,9.33209227839007,-3.216764272223186,0.9996747588588701
1,70,9.751767879223733,-1.6210285829360367,0.9996712964741821
1,71,9.900171950875386,0.022283995825956016,0.9996678545984277
1,72,9.773576645320054,1.667420351454649,0.9996644330498549
1,73,9.375892898692218,3.268778411873363,0.9996610316488526
1,74,8.718506364444245,4.782166314755316,0.9996576502179216
1,75,7.8199090560929125,6.166009830989718,0.9996542885816413
1,76,6.705139501078741,7.382475547404926,0.9996509465666402
1,77,5.405049248364253,8.398480141290516,0.9996476240015659
1,78,3.9554180310945783,9.186559663875267,0.9996443207170576
1,79,2.395943653126785,9.725576977569439,0.9996410365457131
1,80,0.7691356571327207,10.00125023374373,0.9996377713220649
1,81,-0.8808560218505986,10.006490394590239,0.99963452488255
1,82,-2.5094449499469023,9.741541147974372,0.9996312970654834
1,83,-4.072811801626941,9.213919989312286,0.99962808771103
1,84,-5.529075369499786,8.438164602037153,0.9996248966611795
1,85,-6.839400043385617,7.4353938161613184,0.9996217237597209
1,86,-7.969011003499865,6.232697229823066,0.9996185688522159
1,87,-8.88809127618755,4.862371920870394,0.999615431785972
1,88,-9.572538337312688,3.3610284490035496,0.9996123124100224
1,89,-10.004562011161255,1.768591465875311,0.9996092105750986
1,90,-10.173109883259961,0.12722264235904282,0.9996061261336062
1,91,-10.074111197622022,-1.5198047588221937,0.9996030589396031
1,92,-9.71053511198073,-3.1292495171006056,0.9996000088487762
1,93,-9.092264107072005,-4.659034130858152,0.9995969757184174
1,94,-8.235788159077709,-6.069335145006217,0.9995939594074034
1,95,-7.163729864919637,-7.3236042604383025,0.9995909597761717
1,96,-5.904214944096033,-8.389494575725415,0.9995879766867009
1,97,-4.490106325707591,-9.239669155091168,0.9995850100024875
1,98,-2.9581232767449896,-9.852472498498383,0.9995820595885274
1,99,-1.347869665012305,-10.212449311503967,0.9995791253112924
1,100,0.2992025780005138,-10.310699127263184,0.9995762070387146
1,101,1.940867459340397,-10.145059707513132,0.9995733046401607
1,102,3.535208507744547,-9.720116627356056,0.9995704179864174
1,103,5.041684224163671,-9.047040914052056,0.99956754694967
1,104,6.422148557622347,-8.143260949653362,0.9995646914034836
1,105,7.641801100619062,-7.031978953775833,0.9995618512227851
1,106,8.670043847026584,-5.74154613705874,0.9995590262838444
1,107,9.481224050313934,-4.304713969478009,0.999556216464257
1,108,10.05524588222345,-2.7577818647974817,0.9995534216429253
1,109,10.378037133221635,-1.139663881373864,0.999550641700042
1,110,10.441861020050933,0.5091012660834758,0.9995478765170729
1,111,10.245467171595914,2.1473715295898472,0.9995451259767398
1,112,9.794079948845754,3.7344284205481157,0.9995423899630047
1,113,9.099226315142554,5.230983941646303,0.9995396683610517
1,114,8.178409409205978,6.600142889957757,0.9995369610572727
1,115,7.054637690957474,7.808297319351871,0.9995342679392505
1,116,5.755822941753709,8.82593195282834,0.9995315888957433
1,117,4.31406342854228,9.628321824439602,0.9995289238166709
1,118,2.764831119038597,10.196106335667265,0.9995262725930975
1,119,1.1460839081259973,10.515727153453776,0.9995236351172166
1,120,-0.502674656401923,10.579720871083609,0.9995210112823399
1,121,-2.1413647044616453,10.38686100903274,0.9995184009828788
1,122,-3.7303046140798575,9.942147659084428,0.9995158041143317
1,123,-5.231167214338164,9.256646780058057,0.9995132205732719
1,124,-6.607894788414728,8.347184748537602,0.9995106502573311
1,125,-7.827551355056426,7.235907168700802,0.9995080930651861
1,126,-8.861092511919292,5.949714073916574,0.9995055488965477
1,127,-9.684035371071682,4.519586439553103,0.9995030176521462
1,128,-10.277013743564515,2.9798213114391494,0.9995004992337174
1,129,-10.626206666646953,1.3671947885054931,0.9994979935439918
1,130,-10.723631538380761,-0.27992645608085265,0.999495500486681
1,131,-10.567296450584042,-1.9225034985124587,0.9994930199664663
1,132,-10.161209710751235,-3.5217513091196566,0.9994905518889843
1,133,-9.515247935385204,-5.04005081342234,0.9994880961608171
1,134,-8.644887401487214,-6.441825595986529,0.9994856526894803
1,135,-7.570806483964786,-7.694363093474715,0.9994832213834107
1,136,-6.318369914032062,-8.768561696292213,0.9994808021519548
1,137,-4.917008203829524,-9.639587159283034,0.9994783949053581
1,138,-3.399507840251072,-10.287424057382726,0.9994759995547536
1,139,-1.8012297104551558,-10.697310651230438,0.9994736160121505
1,140,-0.1592746470425471,-10.86004838420471,0.9994712441904244
1,141,1.4883840525347833,-10.772180246026343,0.999468884003306
1,142,3.1037807839612674,-10.43603533665418,0.9994665353653707
1,143,4.649830104730832,-9.859640074921577,0.9994641981920281
1,144,6.091171595672694,-9.056499547685071,0.9994618723995121
1,145,7.3949680948061784,-8.045255418482247,0.9994595579048715
1,146,8.531639600142386,-6.8492295454524506,0.999457254625959
1,147,9.475516837415881,-5.495864937906844,0.9994549624814213
1,148,10.205400524847633,-4.016077857675077,0.9994526813906917
1,149,10.705014687704143,-2.4435367013700464,0.9994504112739773
1,150,10.963344923078283,-0.8138847478868149,0.9994481520522535
1,151,10.974855228472713,0.8360751040095192,0.9994459036472512
1,152,10.739579822437115,2.469214866342973,0.9994436659814495
1,153,10.263089236741347,4.04891633236222,0.999441438978068
1,154,9.556332782892376,5.539887597995127,0.9994392225610553
1,155,8.635362228680407,6.908943198865575,0.9994370166550822
1,156,7.520944103599518,8.125730872410651,0.9994348211855323
1,157,6.238070430674445,9.163389361180213,0.9994326360784948
1,158,4.815379807312729,9.999123403922558,0.9994304612607551
1,159,3.284502586752513,10.614684071582285,0.9994282966597857
1,160,1.6793454093356974,10.996744846574096,0.9994261422037405
1,161,0.035331472042153964,11.137166262264792,0.999423997821445
1,162,-1.6113863132819928,11.033144459276583,0.9994218634423899
1,163,-3.224721747893088,10.687241618253047,0.9994197389967218
1,164,-4.7694438493039435,10.107298837098844,0.9994176244152365
1,165,-6.211940314423566,9.306234577430885,0.9994155196293713
1,166,-7.520939589780413,8.301734255322899,0.9994134245711973
1,167,-8.668176301829103,7.115838844029036,0.9994113391734125
1,168,-9.628986219965183,5.7744424442981135,0.9994092633693354
1,169,-10.38281862214698,4.306710619535427,0.9994071970928958
1,170,-10.913655866578528,2.744432852963585,0.9994051402786289
1,171,-11.210332097115645,1.1213237333309656,0.9994030928616693
1,172,-11.266745276053737,-0.527711606873271,0.9994010547777423
1,173,-11.081959094813554,-2.1673317053177388,0.9993990259631588
1,174,-10.660193708851073,-3.7625163213429764,0.9993970063548075
1,175,-10.010706626150414,-5.279311142472389,0.9993949958901498
1,176,-9.147567398448077,-6.685543937425573,0.9993929945072109
1,177,-8.089331972719913,-7.951497247676131,0.9993910021445763
1,178,-6.858624612562345,-9.050523814076598,0.9993890187413835
1,179,-5.481637154191841,-9.959592315065384,0.9993870442373163
1,180,-3.987556984075599,-10.65975261475782,0.9993850785725992
1,181,-2.4079364844716484,-11.13651154464934,0.9993831216879907
1,182,-0.7760177652674544,-11.380112230016712,0.9993811735247778
1,183,0.873972732193957,-11.385712077080843,0.9993792340247697
1,184,2.5075447220871556,-11.15345671366299,0.9993773031302925
1,185,4.090664483081465,-10.688449377860875,0.9993753807841829
1,186,5.590460206331103,-10.000617429982308,0.9993734669297833
1,187,6.975897793574341,-9.10447977769123,0.9993715615109352
1,188,8.218413403490445,-8.018821010345416,0.9993696644719751
1,189,9.292490103408781,-6.766279896173082,0.9993677757577271
1,190,10.176167288000556,-5.372861569384063,0.9993658953135004
1,191,10.851473045852249,-3.867384192133869,0.999364023085081
1,192,11.304771354130393,-2.2808720920499987,0.9993621590187283
1,193,11.527017823151404,-0.6459083288405199,0.9993603030611689
1,194,11.5139196566196,1.00403968186586,0.9993584551595929
1,195,11.265997498281761,2.6353074720844494,0.9993566152616481
1,196,10.788548859980928,4.2147196405143985,0.9993547833154339
1,197,10.091514828160097,5.710260866453384,0.9993529592694993
1,198,9.189253685558107,7.09171836871324,0.999351143072835
1,199,8.100226923946137,8.33128309574167,0.99934933467487
1,200,6.846604826781039,9.40409791550313,0.9993475340254676
1,201,5.453800335498544,10.288742278546007,0.99934574107492
1,202,3.9499412516933896,10.967644227325493,0.9993439557739429
1,203,2.365291945932899,11.427412188097628,0.9993421780736721
1,204,0.7316366235565417,11.659080674671518,0.99934040792566
1,205,-0.9183631752349438,11.658265820148584,0.9993386452818683
1,206,-2.5518237978837837,11.425228496408963,0.9993368900946663
1,207,-4.1362942799137645,10.96484464398133,0.9993351423168253
1,208,-5.640397739223557,10.286484279800112,0.9993334019015144
1,209,-7.034446795538776,9.403802440978142,0.9993316688022974
1,210,-8.291021104303013,8.334447024592095,0.9993299429731275
1,211,-9.385495978088992,7.099690064437153,0.999328224368343
1,212,-10.29651215731092,5.723990416550417,0.999326512942665
1,213,-11.006378061037914,4.234497080303034,0.9993248086511912
1,214,-11.501397270399067,2.6605034391585765,0.9993231114493935
1,215,-11.772115541243712,1.032863547219614,0.9993214212931141
1,216,-11.813483277368993,-0.616617798661042,0.9993197381385602
1,217,-11.624931087519627,-2.2558090845405485,0.9993180619423023
1,218,-11.210357764753496,-3.8528779496965186,0.9993163926612687
1,219,-10.578031732033342,-5.376906751374585,0.9993147302527429
1,220,-9.740408660215063,-6.798486010352925,0.9993130746743593
1,221,-8.713869552522569,-8.090274483895833,0.9993114258841
1,222,-7.518385073677892,-9.227515382228715,0.9993097838402915
1,223,-6.177113255139649,-10.188499205607181,0.9993081485016003
2,0,8.553812789510157,-1.9804452145410865,1.0
2,1,8.765437823287037,0.8717144663100713,0.9999707722485761
2,2,8.465288148633315,2.494184858275773,0.999965306117448
2,3,7.868349947668646,4.032419165599993,0.999959880633574
2,4,6.995979392125112,5.4329439293298805,0.9999544953450298
2,5,5.878981859412226,6.6473641662798295,0.999949149806569
2,6,4.556459135921016,7.6339915761207555,0.9999438435794995
2,7,3.074385320847473,8.359220647982387,0.9999385762315626
2,8,1.4839648066531737,8.798609528167232,0.9999333473368158
2,9,-0.1601678951639205,8.937633478677734,0.9999281564755185
2,10,-1.8018425106677245,8.7720905633646,0.9999230032340196
2,11,-3.385275638994824,8.308151420678488,0.9999178872046451
