export_index,mirror_id,position_key,x,y
42,25256560694987,"[""ring1"",""active"",41]",29.899056912399999,-275.94944708409997
43,111109889874469,"[""ring1"",""active"",42]",41.246486947999998,-271.64593452219998
44,248359595964128,"[""ring1"",""active"",43]",51.992450324899998,-266.0060178663
45,232550607584963,"[""ring1"",""active"",44]",61.980246699200002,-259.11193980119998
46,8954556596020,"[""ring1"",""active"",45]",71.064231509199999,-251.0642315092
47,16077873566104,"[""ring1"",""active"",46]",79.111939801199995,-241.98024669919999
48,82931331611565,"[""ring1"",""active"",47]",86.006017866299999,-231.99245032490001
49,126224545870466,"[""ring1"",""active"",48]",91.645934522199994,-221.24648694800001
50,166042599386754,"[""ring1"",""active"",49]",95.949447084100001,-209.8990569124
51,251037322716503,"[""ring1"",""active"",50]",98.853800648199993,-198.11563130030001
52,31188186379726,"[""ring1"",""active"",51]",100.3166431994,-186.06803899089999
53,118963306441431,"[""ring2"",""active"",0]",112.4450973671,-173.9034039695
54,166210091923763,"[""ring2"",""active"",1]",111.12678141000001,-161.7816889227
55,117307025828046,"[""ring2"",""active"",2]",108.5056055451,-149.8735669161
56,31761126237247,"[""ring2"",""active"",3]",104.61230066269999,-138.31864979260001
57,8755066053518,"[""ring2"",""active"",4]",99.492512203100006,-127.2524083907
58,26147884959761,"[""ring2"",""active"",5]",93.206265004700001,-116.8045842728
59,113321123638128,"[""ring2"",""active"",6]",85.827259568399995,-107.0976686241
60,146421478213383,"[""ring2"",""active"",7]",77.442007986299998,-98.245466155700001
61,209994560452606,"[""ring2"",""active"",8]",68.148819666500003,-90.351760847600005
62,52342416943538,"[""ring2"",""active"",9]",58.0566487452,-83.509099177500005
63,200784994231433,"[""ring2"",""active"",10]",47.283816698999999,-77.797705097000005
64,91357866436445,"[""ring2"",""active"",11]",35.956625133999999,-73.284539479800003
65,198849746917301,"[""ring2"",""active"",12]",24.207875014799999,-70.022515066300002
66,195368130266985,"[""ring2"",""active"",13]",12.175309694499999,-68.049876110400007
67,150101175004650,"[""ring2"",""active"",14]",0,-67.389750000000006
68,24350496598495,"[""ring2"",""active"",15]",-12.175309694499999,-68.049876110400007
69,111513192711181,"[""ring2"",""active"",16]",-24.207875014799999,-70.022515066300002
70,183037382441518,"[""ring2"",""active"",17]",-35.956625133999999,-73.284539479800003
71,224334105978858,"[""ring2"",""active"",18]",-47.283816698999999,-77.797705097000005
72,240661364293959,"[""ring2"",""active"",19]",-58.0566487452,-83.509099177500005
73,206103613447385,"[""ring2"",""active"",20]",-68.148819666500003,-90.351760847600005
74,205049209907177,"[""ring2"",""active"",21]",-77.442007986299998,-98.245466155700001
75,140036588241521,"[""ring2"",""active"",22]",-85.827259568399995,-107.0976686241
76,178109332024333,"[""ring2"",""active"",23]",-93.206265004700001,-116.8045842728
77,147447801650378,"[""ring2"",""active"",24]",-99.492512203100006,-127.2524083907
78,186058987222788,"[""ring2"",""active"",25]",-104.61230066269999,-138.31864979260001
79,15063983504382,"[""ring2"",""active"",26]",-108.5056055451,-149.8735669161
80,82820283973980,"[""ring2"",""active"",27]",-111.12678141000001,-161.7816889227
81,4812291460678,"[""ring2"",""active"",28]",-112.4450973671,-173.9034039695
82,254876129109843,"[""ring2"",""active"",29]",-112.4450973671,-186.0965960305
83,52090938489001,"[""ring2"",""active"",30]",-111.12678141000001,-198.2183110773
84,276426639245006,"[""ring2"",""active"",31]",-108.5056055451,-210.1264330839
85,150770518482208,"[""ring2"",""active"",32]",-104.61230066269999,-221.68135020739999
86,65908650420079,"[""ring2"",""active"",33]",-99.492512203100006,-232.7475916093
87,238391778599238,"[""ring2"",""active"",34]",-93.206265004700001,-243.19541572719999
88,187322721507181,"[""ring2"",""active"",35]",-85.827259568399995,-252.90233137589999
89,75900330232157,"[""ring2"",""active"",36]",-77.442007986299998,-261.7545338443
90,56946199260712,"[""ring2"",""active"",37]",-68.148819666500003,-269.64823915239998
91,155089634456550,"[""ring2"",""active"",38]",-58.0566487452,-276.49090082250001
92,273285650791107,"[""ring2"",""active"",39]",-47.283816698999999,-282.20229490299999
93,251067079882723,"[""ring2"",""active"",40]",-35.956625133999999,-286.7154605202
94,13564978797403,"[""ring2"",""active"",41]",-24.207875014799999,-289.9774849337
95,94878253318120,"[""ring2"",""active"",42]",-12.175309694499999,-291.95012388959998
96,207197014732390,"[""ring2"",""active"",43]",-0,-292.61025000000001
97,203533647948113,"[""ring2"",""active"",44]",12.175309694499999,-291.95012388959998
98,82706652683496,"[""ring2"",""active"",45]",24.207875014799999,-289.9774849337
99,5167778211505,"[""ring2"",""active"",46]",35.956625133999999,-286.7154605202
100,255403182698697,"[""ring2"",""active"",47]",47.283816698999999,-282.20229490299999
101,82825078268065,"[""ring2"",""active"",48]",58.0566487452,-276.49090082250001
102,260003801076989,"[""ring2"",""active"",49]",68.148819666500003,-269.64823915239998
103,100092810805523,"[""ring2"",""active"",50]",77.442007986299998,-261.7545338443
104,29530510557746,"[""ring2"",""active"",51]",85.827259568399995,-252.90233137589999
105,197980779087096,"[""ring2"",""active"",52]",93.206265004700001,-243.19541572719999
106,226745184831197,"[""ring2"",""active"",53]",99.492512203100006,-232.7475916093
107,72278781839760,"[""ring2"",""active"",54]",104.61230066269999,-221.68135020739999
108,58047453449443,"[""ring2"",""active"",55]",108.5056055451,-210.1264330839
109,234423215575746,"[""ring2"",""active"",56]",111.12678141000001,-198.2183110773
110,209822820493380,"[""ring2"",""active"",57]",112.4450973671,-186.0965960305
111,59555902021457,"[""ring3"",""active"",0]",124.57026869560001,-173.880255124
112,155037580514219,"[""ring3"",""active"",1]",123.3705889111,-161.6997018607
113,110538863576565,"[""ring3"",""active"",2]",120.9827829141,-149.69539047239999
114,21100493715803,"[""ring3"",""active"",3]",117.42984658170001,-137.98292903999999
115,269401024120553,"[""ring3"",""active"",4]",112.745996633,-126.67511496980001
116,24001370476862,"[""ring3"",""active"",5]",106.9763411035,-115.8808486928
117,85543209124447,"[""ring3"",""active"",6]",100.17644493,-105.70408489410001
118,43223118027071,"[""ring3"",""active"",7]",92.411794829800002,-96.242831371999998
119,25623575773241,"[""ring3"",""active"",8]",83.757168628000002,-87.588205170199998
120,42003389714630,"[""ring3"",""active"",9]",74.295915105899994,-79.823555069999998
121,173233600349033,"[""ring3"",""active"",10]",64.119151307199999,-73.023658896499995
122,166617546774744,"[""ring3"",""active"",11]",53.324885030200001,-67.254003366999996
123,178831113494194,"[""ring3"",""active"",12]",42.017070959999998,-62.570153418300002
124,28095630898990,"[""ring3"",""active"",13]",30.3046095276,-59.0172170859
125,19801002341314,"[""ring3"",""active"",14]",18.300298139300001,-56.6294110889
126,58685437539979,"[""ring3"",""active"",15]",6.1197448760000004,-55.429731304400001
127,17543371511003,"[""ring3"",""active"",16]",-6.1197448760000004,-55.429731304400001
128,46877405992558,"[""ring3"",""active"",17]",-18.300298139300001,-56.6294110889
129,273908240264989,"[""ring3"",""active"",18]",-30.3046095276,-59.0172170859
130,161842297312095,"[""ring3"",""active"",19]",-42.017070959999998,-62.570153418300002
131,231218104024720,"[""ring3"",""active"",20]",-53.324885030200001,-67.254003366999996
132,205055244769105,"[""ring3"",""active"",21]",-64.119151307199999,-73.023658896499995
133,191462345087505,"[""ring3"",""active"",22]",-74.295915105899994,-79.823555069999998
134,265632588695131,"[""ring3"",""active"",23]",-83.757168628000002,-87.588205170199998
135,276076003264301,"[""ring3"",""active"",24]",-92.411794829800002,-96.242831371999998
136,130320065610047,"[""ring3"",""active"",25]",-100.17644493,-105.70408489410001
137,59230288788533,"[""ring3"",""active"",26]",-106.9763411035,-115.8808486928
138,226518258385086,"[""ring3"",""active"",27]",-112.745996633,-126.67511496980001
139,81015478178530,"[""ring3"",""active"",28]",-117.42984658170001,-137.98292903999999
140,210566870952543,"[""ring3"",""active"",29]",-120.9827829141,-149.69539047239999
141,3505673751328,"[""ring3"",""active"",30]",-123.3705889111,-161.6997018607
142,253362427386527,"[""ring3"",""active"",31]",-124.57026869560001,-173.880255124
143,76531743404135,"[""ring3"",""active"",32]",-124.57026869560001,-186.119744876
144,195453761152477,"[""ring3"",""active"",33]",-123.3705889111,-198.3002981393
145,63322776522913,"[""ring3"",""active"",34]",-120.9827829141,-210.30460952760001
146,113370853181240,"[""ring3"",""active"",35]",-117.42984658170001,-222.01707096000001
147,268794731500274,"[""ring3"",""active"",36]",-112.745996633,-233.32488503019999
148,48292612333692,"[""ring3"",""active"",37]",-106.9763411035,-244.11915130720001
149,104208630898379,"[""ring3"",""active"",38]",-100.17644493,-254.29591510590001
150,127018589188985,"[""ring3"",""active"",39]",-92.411794829800002,-263.75716862799999
151,244169488799987,"[""ring3"",""active"",40]",-83.757168628000002,-272.41179482979999
152,148935662595744,"[""ring3"",""active"",41]",-74.295915105899994,-280.17644493
153,199967798838602,"[""ring3"",""active"",42]",-64.119151307199999,-286.97634110349998
154,121681998251905,"[""ring3"",""active"",43]",-53.324885030200001,-292.745996633
155,182935117419065,"[""ring3"",""active"",44]",-42.017070959999998,-297.42984658170002
156,86274112702088,"[""ring3"",""active"",45]",-30.3046095276,-300.98278291410003
157,244499907031112,"[""ring3"",""active"",46]",-18.300298139300001,-303.37058891110001
158,222166567313161,"[""ring3"",""active"",47]",-6.1197448760000004,-304.57026869560002
159,267749192257242,"[""ring3"",""active"",48]",6.1197448760000004,-304.57026869560002
160,13950193364604,"[""ring3"",""active"",49]",18.300298139300001,-303.37058891110001
161,272467347277926,"[""ring3"",""active"",50]",30.3046095276,-300.98278291410003
162,11858837470873,"[""ring3"",""active"",51]",42.017070959999998,-297.42984658170002
163,189466156649008,"[""ring3"",""active"",52]",53.324885030200001,-292.745996633
164,76442142729759,"[""ring3"",""active"",53]",64.119151307199999,-286.97634110349998
165,250969228161012,"[""ring3"",""active"",54]",74.295915105899994,-280.17644493
166,184232455508123,"[""ring3"",""active"",55]",83.757168628000002,-272.41179482979999
167,42226490475413,"[""ring3"",""active"",56]",92.411794829800002,-263.75716862799999
168,144422509818658,"[""ring3"",""active"",57]",100.17644493,-254.29591510590001
169,98077237719699,"[""ring3"",""active"",58]",106.9763411035,-244.11915130720001
170,120457024512250,"[""ring3"",""active"",59]",112.745996633,-233.32488503019999
171,70055427451954,"[""ring3"",""active"",60]",117.42984658170001,-222.01707096000001
172,36840563366514,"[""ring3"",""active"",61]",120.9827829141,-210.30460952760001
173,15496700609840,"[""ring3"",""active"",62]",123.3705889111,-198.3002981393
174,177451241642885,"[""ring3"",""active"",63]",124.57026869560001,-186.119744876
175,5424059042925,"[""ring4"",""active"",0]",136.6929705396,-173.8611116145
176,184631012827970,"[""ring4"",""active"",1]",135.59239911500001,-161.63276156320001
177,190689089557200,"[""ring4"",""active"",2]",133.40011741980001,-149.5522937161
178,236894004599218,"[""ring4"",""active"",3]",130.13377641709999,-137.71697289689999
179,146448383842108,"[""ring4"",""active"",4]",125.819674764,-126.22209015
180,104860549194081,"[""ring4"",""active"",5]",120.4925470706,-115.16019551230001
181,5389593131496,"[""ring4"",""active"",6]",114.1952842366,-104.6203528552
182,88418679951807,"[""ring4"",""active"",7]",106.97858811970001,-94.687422794300005
183,249409769455279,"[""ring4"",""active"",8]",98.900563313600003,-85.441379442100001
184,44101727948432,"[""ring4"",""active"",9]",90.026249324399998,-76.956666503099996
185,61639682505539,"[""ring4"",""active"",10]",80.427096910100005,-69.301597896900006
186,48148122241354,"[""ring4"",""active"",11]",70.180392801899998,-62.537807734899999
187,229813584610610,"[""ring4"",""active"",12]",59.368637436299998,-56.719754078299999
188,192150591661156,"[""ring4"",""active"",13]",48.078880710200004,-51.894280474200002
189,21417868438074,"[""ring4"",""active"",14]",36.402021106500001,-48.1002387988
190,178315088531963,"[""ring4"",""active"",15]",24.432073833,-45.368176444900001
191,197963288963277,"[""ring4"",""active"",16]",12.265413866699999,-43.7200903719
192,212266651691770,"[""ring4"",""active"",17]",0,-43.169249999999998
193,143717716437285,"[""ring4"",""active"",18]",-12.265413866699999,-43.7200903719
194,154191620653451,"[""ring4"",""active"",19]",-24.432073833,-45.368176444900001
195,243286050297014,"[""ring4"",""active"",20]",-36.402021106500001,-48.1002387988
196,135187365860870,"[""ring4"",""active"",21]",-48.078880710200004,-51.894280474200002
197,84394000815830,"[""ring4"",""active"",22]",-59.368637436299998,-56.719754078299999
198,196795816969926,"[""ring4"",""active"",23]",-70.180392801899998,-62.537807734899999
199,62752732012976,"[""ring4"",""active"",24]",-80.427096910100005,-69.301597896900006
200,262689507356988,"[""ring4"",""active"",25]",-90.026249324399998,-76.956666503099996
201,231588664315353,"[""ring4"",""active"",26]",-98.900563313600003,-85.441379442100001
202,58670018595032,"[""ring4"",""active"",27]",-106.97858811970001,-94.687422794300005
203,56146106527894,"[""ring4"",""active"",28]",-114.1952842366,-104.6203528552
204,98821130631326,"[""ring4"",""active"",29]",-120.4925470706,-115.16019551230001
205,167574568333979,"[""ring4"",""active"",30]",-125.819674764,-126.22209015
206,28634006172748,"[""ring4"",""active"",31]",-130.13377641709999,-137.71697289689999
207,271869694795325,"[""ring4"",""active"",32]",-133.40011741980001,-149.5522937161
208,137894532284547,"[""ring4"",""active"",33]",-135.59239911500001,-161.63276156320001
209,109821404521477,"[""ring4"",""active"",34]",-136.6929705396,-173.8611116145
210,164092274472377,"[""ring4"",""active"",35]",-136.6929705396,-186.1388883855
211,177578951612703,"[""ring4"",""active"",36]",-135.59239911500001,-198.36723843679999
212,102808210306553,"[""ring4"",""active"",37]",-133.40011741980001,-210.4477062839
213,186356616046128,"[""ring4"",""active"",38]",-130.13377641709999,-222.28302710310001
214,90336894231343,"[""ring4"",""active"",39]",-125.819674764,-233.77790984999999
215,110974730378632,"[""ring4"",""active"",40]",-120.4925470706,-244.83980448770001
216,189460664477081,"[""ring4"",""active"",41]",-114.1952842366,-255.3796471448
217,174627487827072,"[""ring4"",""active"",42]",-106.97858811970001,-265.31257720569999
218,12666634866111,"[""ring4"",""active"",43]",-98.900563313600003,-274.55862055789999
219,264137056305333,"[""ring4"",""active"",44]",-90.026249324399998,-283.0433334969
220,157926074659033,"[""ring4"",""active"",45]",-80.427096910100005,-290.69840210310002
221,188394866474283,"[""ring4"",""active"",46]",-70.180392801899998,-297.46219226509999
222,273110110346102,"[""ring4"",""active"",47]",-59.368637436299998,-303.28024592169999
223,86286860731454,"[""ring4"",""active"",48]",-48.078880710200004,-308.1057195258
224,213624765757933,"[""ring4"",""active"",49]",-36.402021106500001,-311.89976120120002
225,134127273969171,"[""ring4"",""active"",50]",-24.432073833,-314.63182355510003
226,117092707444576,"[""ring4"",""active"",51]",-12.265413866699999,-316.27990962809997
227,89888352884877,"[""ring4"",""active"",52]",-0,-316.83075000000002
228,148741488918137,"[""ring4"",""active"",53]",12.265413866699999,-316.27990962809997
229,31140464893598,"[""ring4"",""active"",54]",24.432073833,-314.63182355510003
230,157861437555367,"[""ring4"",""active"",55]",36.402021106500001,-311.89976120120002
231,174967414936778,"[""ring4"",""active"",56]",48.078880710200004,-308.1057195258
232,158805511150832,"[""ring4"",""active"",57]",59.368637436299998,-303.28024592169999
233,31065264203047,"[""ring4"",""active"",58]",70.180392801899998,-297.46219226509999
234,107117089717890,"[""ring4"",""active"",59]",80.427096910100005,-290.69840210310002
235,166642483298093,"[""ring4"",""active"",60]",90.026249324399998,-283.0433334969
236,138840614426827,"[""ring4"",""active"",61]",98.900563313600003,-274.55862055789999
237,193394635713193,"[""ring4"",""active"",62]",106.97858811970001,-265.31257720569999
238,274420313286902,"[""ring4"",""active"",63]",114.1952842366,-255.3796471448
239,176401512941857,"[""ring4"",""active"",64]",120.4925470706,-244.83980448770001
240,169552146916756,"[""ring4"",""active"",65]",125.819674764,-233.77790984999999
241,156877805788582,"[""ring4"",""active"",66]",130.13377641709999,-222.28302710310001
242,37237403591882,"[""ring4"",""active"",67]",133.40011741980001,-210.4477062839
243,231606670454445,"[""ring4"",""active"",68]",135.59239911500001,-198.36723843679999
244,2874962104474,"[""ring4"",""active"",69]",136.6929705396,-186.1388883855
245,23520626475590,"[""ring5"",""active"",0]",148.81705120219999,-173.92490720340001
246,222353045440909,"[""ring5"",""active"",1]",147.82669827949999,-161.81515035039999
247,13627925224066,"[""ring5"",""active"",2]",145.85258306950001,-149.8264106716
248,261600412324865,"[""ring5"",""active"",3]",142.90784298310001,-138.0384712515
249,155123218978573,"[""ring5"",""active"",4]",139.0120747798,-126.529778882
250,139126295387140,"[""ring5"",""active"",5]",134.19120415430001,-115.3769220121
251,17104254734932,"[""ring5"",""active"",6]",128.477313205,-104.6541210641
252,257202337253132,"[""ring5"",""active"",7]",121.9084269337,-94.432734509300005
253,20256286585924,"[""ring5"",""active"",8]",114.52826019459999,-84.780783988699994
254,226842049771351,"[""ring5"",""active"",9]",106.3859267797,-75.762501640599993
255,22306274976552,"[""ring5"",""active"",10]",97.535612574500007,-67.4379026461
256,8522133503955,"[""ring5"",""active"",11]",88.036214959999995,-59.862385838100003
257,109224736450407,"[""ring5"",""active"",12]",77.950950859800002,-53.086365030899998
258,192014594872712,"[""ring5"",""active"",13]",67.346936042600007,-47.154933525300002
259,5788196010393,"[""ring5"",""active"",14]",56.294738477499997,-42.107564019100003
260,227952558828436,"[""ring5"",""active"",15]",44.867908715900001,-37.977845923700002
261,152308738858516,"[""ring5"",""active"",16]",33.142490424400002,-34.793261831700001
262,213125153228881,"[""ring5"",""active"",17]",21.196514327300001,-32.575004624800002
263,71269691663161,"[""ring5"",""active"",18]",9.1094789244999994,-31.337836438699998
264,156249175796049,"[""ring5"",""active"",19]",-3.0381785576000002,-31.0899904236
265,202748898602645,"[""ring5"",""active"",20]",-15.1656174627,-31.833115953699998
266,43945525603687,"[""ring5"",""active"",21]",-27.1921316856,-33.562267651399999
267,73207654735822,"[""ring5"",""active"",22]",-39.037686758600003,-36.265938297399998
268,5758917734907,"[""ring5"",""active"",23]",-50.623452467,-39.926135409499999
269,97876239973797,"[""ring5"",""active"",24]",-61.872327451499999,-44.518500979899997
270,33095221570398,"[""ring5"",""active"",25]",-72.709452304999999,-50.012473573400001
271,277111629805253,"[""ring5"",""active"",26]",-83.062707749699996,-56.371491708900002
272,52709217833209,"[""ring5"",""active"",27]",-92.863194578600002,-63.553237169699997
273,245682835225288,"[""ring5"",""active"",28]",-102.04569216900001,-71.509916624900001
274,125292141479106,"[""ring5"",""active"",29]",-110.5490925144,-80.188579685299999
275,94762750622421,"[""ring5"",""active"",30]",-118.3168068884,-89.531471280100007
276,75994957899253,"[""ring5"",""active"",31]",-125.2971424334,-99.476416007300003
277,20004688814997,"[""ring5"",""active"",32]",-131.4436461681,-109.95723190059999
278,175860044824892,"[""ring5"",""active"",33]",-136.7154141243,-120.9041708593
279,183972625240563,"[""ring5"",""active"",34]",-141.07736355590001,-132.2443828108
280,238480623597105,"[""ring5"",""active"",35]",-144.50046640919999,-143.90240051559999
281,123379877610518,"[""ring5"",""active"",36]",-146.96194249940001,-155.80064178929999
282,239283752301026,"[""ring5"",""active"",37]",-148.44541110930001,-167.8599257992
283,183370882837706,"[""ring5"",""active"",38]",-148.941,-180
284,175759257811417,"[""ring5"",""active"",39]",-148.44541110930001,-192.1400742008
285,85670323711507,"[""ring5"",""active"",40]",-146.96194249940001,-204.19935821070001
286,192077555300193,"[""ring5"",""active"",41]",-144.50046640919999,-216.09759948440001
287,72709185471645,"[""ring5"",""active"",42]",-141.07736355590001,-227.7556171892
288,72248347403569,"[""ring5"",""active"",43]",-136.7154141243,-239.0958291407
289,191260267335111,"[""ring5"",""active"",44]",-131.4436461681,-250.04276809940001
290,83628581397731,"[""ring5"",""active"",45]",-125.2971424334,-260.52358399270003
291,83195177570344,"[""ring5"",""active"",46]",-118.3168068884,-270.46852871990001
292,60631607472577,"[""ring5"",""active"",47]",-110.5490925144,-279.8114203147
293,52503766025382,"[""ring5"",""active"",48]",-102.04569216900001,-288.49008337510003
294,217241937472025,"[""ring5"",""active"",49]",-92.863194578600002,-296.44676283029997
295,121174415326769,"[""ring5"",""active"",50]",-83.062707749699996,-303.62850829109999
296,104047867091438,"[""ring5"",""active"",51]",-72.709452304999999,-309.98752642660003
297,214778283416061,"[""ring5"",""active"",52]",-61.872327451499999,-315.48149902009999
298,234678724139405,"[""ring5"",""active"",53]",-50.623452467,-320.07386459050002
299,173585238361232,"[""ring5"",""active"",54]",-39.037686758600003,-323.7340617026
300,270449284997860,"[""ring5"",""active"",55]",-27.1921316856,-326.43773234859998
301,256100742887971,"[""ring5"",""active"",56]",-15.1656174627,-328.16688404630003
302,81250924882693,"[""ring5"",""active"",57]",-3.0381785576000002,-328.9100095764
303,155366379369128,"[""ring5"",""active"",58]",9.1094789244999994,-328.66216356130002
304,250091917024527,"[""ring5"",""active"",59]",21.196514327300001,-327.42499537520001
305,161047720681361,"[""ring5"",""active"",60]",33.142490424400002,-325.20673816829998
306,271279813364339,"[""ring5"",""active"",61]",44.867908715900001,-322.02215407630001
307,55992506942994,"[""ring5"",""active"",62]",56.294738477499997,-317.89243598090002
308,98626777492812,"[""ring5"",""active"",63]",67.346936042600007,-312.84506647469999
309,280366544408847,"[""ring5"",""active"",64]",77.950950859800002,-306.91363496909997
310,247862487429520,"[""ring5"",""active"",65]",88.036214959999995,-300.13761416189999
311,113428781052480,"[""ring5"",""active"",66]",97.535612574500007,-292.56209735390001
312,186944288805866,"[""ring5"",""active"",67]",106.3859267797,-284.23749835939998
313,62639937718710,"[""ring5"",""active"",68]",114.52826019459999,-275.21921601129998
314,181048829255108,"[""ring5"",""active"",69]",121.9084269337,-265.56726549069998
315,238349268831454,"[""ring5"",""active"",70]",128.477313205,-255.3458789359
316,204699139529072,"[""ring5"",""active"",71]",134.19120415430001,-244.62307798789999
317,115322783196771,"[""ring5"",""active"",72]",139.0120747798,-233.47022111800001
318,148337182612635,"[""ring5"",""active"",73]",142.90784298310001,-221.9615287485
319,169157689489241,"[""ring5"",""active"",74]",145.85258306950001,-210.1735893284
320,22345992950901,"[""ring5"",""active"",75]",147.82669827949999,-198.18484964960001
321,214967003722671,"[""ring5"",""active"",76]",148.81705120219999,-186.07509279659999
322,15633397888638,"[""ring6"",""active"",0]",160.93589781790001,-173.90558287280001
323,3618394902825,"[""ring6"",""active"",1]",160.01407156939999,-161.75165688769999
324,66424263510672,"[""ring6"",""active"",2]",158.1756992098,-149.70225575949999
325,257966886653104,"[""ring6"",""active"",3]",155.43131076930001,-137.8263973665
326,153079224300172,"[""ring6"",""active"",4]",151.7966258566,-126.1921055501
327,172708008851399,"[""ring6"",""active"",5]",147.2924636175,-114.8660204804
328,201027126862124,"[""ring6"",""active"",6]",141.94462348549999,-103.9130169469
329,97077543497017,"[""ring6"",""active"",7]",135.7837374046,-93.395832761899996
330,173356775268481,"[""ring6"",""active"",8]",128.8450943723,-83.374709404100003
331,203453305678702,"[""ring6"",""active"",9]",121.1684383076,-73.907046960399995
332,30604529686480,"[""ring6"",""active"",10]",112.7977404012,-65.047075344099994
333,74175571152741,"[""ring6"",""active"",11]",103.7809472527,-56.8455436701
334,7294419471254,"[""ring6"",""active"",12]",94.169706236600007,-49.3494295693
335,72501091431243,"[""ring6"",""active"",13]",84.019069671099999,-42.601670104199997
336,125008252351536,"[""ring6"",""active"",14]",73.387179483300002,-36.640915829999997
337,82741542558678,"[""ring6"",""active"",15]",62.334934177299999,-31.501309407499999
338,136347579096247,"[""ring6"",""active"",16]",50.925640013299997,-27.212290036799999
339,204917347607831,"[""ring6"",""active"",17]",39.224648395099997,-23.798424832399999
340,90721195782871,"[""ring6"",""active"",18]",27.298981543099998,-21.279268105
341,19437795711162,"[""ring6"",""active"",19]",15.216948597,-19.6692493563
342,8742095329409,"[""ring6"",""active"",20]",3.0477543473000002,-18.9775906279
343,171071219876311,"[""ring6"",""active"",21]",-9.1388971631999993,-19.208253678199998
344,193133937668178,"[""ring6"",""active"",22]",-21.2732018984,-20.3599172903
345,46566491873461,"[""ring6"",""active"",23]",-33.285655659699998,-22.4259848393
346,31492300519486,"[""ring6"",""active"",24]",-45.107452199599997,-25.394622077299999
347,24546376086534,"[""ring6"",""active"",25]",-56.670877338300002,-29.248824919099999
348,133965456100379,"[""ring6"",""active"",26]",-67.909696823600001,-33.966516839800001
349,278872408392949,"[""ring6"",""active"",27]",-78.759535715300004,-39.520675327399999
350,190393026479347,"[""ring6"",""active"",28]",-89.158247118899993,-45.879486665000002
351,170312264844696,"[""ring6"",""active"",29]",-99.046268157100002,-53.0065281571
