export_index,mirror_id,position_key,x,y
35,73256366757274,"[""hex-band"",10,1,6]",-62.6136366936,84.349999999999994
36,42315522704913,"[""hex-band"",10,1,7]",-73.049242809199995,78.325000000000003
37,215692473942463,"[""hex-band"",10,1,8]",-83.484848924800005,72.299999999999997
38,206020418947876,"[""hex-band"",10,1,9]",-93.9204550404,66.275000000000006
39,67600813541500,"[""hex-band"",10,2,0]",-104.356061156,60.25
40,59869326812629,"[""hex-band"",10,2,1]",-104.356061156,48.200000000000003
41,244994884214128,"[""hex-band"",10,2,2]",-104.356061156,36.149999999999999
42,267899771688371,"[""hex-band"",10,2,3]",-104.356061156,24.100000000000001
43,144093528335235,"[""hex-band"",10,2,4]",-104.356061156,12.050000000000001
44,110919439977929,"[""hex-band"",10,2,5]",-104.356061156,0
45,210391834291652,"[""hex-band"",10,2,6]",-104.356061156,-12.050000000000001
46,130660616386954,"[""hex-band"",10,2,7]",-104.356061156,-24.100000000000001
47,144507812617364,"[""hex-band"",10,2,8]",-104.356061156,-36.149999999999999
48,138433268632805,"[""hex-band"",10,2,9]",-104.356061156,-48.200000000000003
49,1533875686683,"[""hex-band"",10,3,0]",-104.356061156,-60.25
50,75464367817410,"[""hex-band"",10,3,1]",-93.9204550404,-66.275000000000006
51,6220332736254,"[""hex-band"",10,3,2]",-83.484848924800005,-72.299999999999997
52,213467573854036,"[""hex-band"",10,3,3]",-73.049242809199995,-78.325000000000003
53,84242426703464,"[""hex-band"",10,3,4]",-62.6136366936,-84.349999999999994
54,25982096135461,"[""hex-band"",10,3,5]",-52.178030577999998,-90.375
55,259286731513019,"[""hex-band"",10,3,6]",-41.742424462400002,-96.400000000000006
56,106367803969446,"[""hex-band"",10,3,7]",-31.3068183468,-102.425
57,280107329565572,"[""hex-band"",10,3,8]",-20.871212231200001,-108.45
58,144012505710847,"[""hex-band"",10,3,9]",-10.435606115600001,-114.47499999999999
59,37155753701037,"[""hex-band"",10,4,0]",-0,-120.5
60,280756153409610,"[""hex-band"",10,4,1]",10.435606115600001,-114.47499999999999
61,11156119872906,"[""hex-band"",10,4,2]",20.871212231200001,-108.45
62,77412422096930,"[""hex-band"",10,4,3]",31.3068183468,-102.425
63,87706853661959,"[""hex-band"",10,4,4]",41.742424462400002,-96.400000000000006
64,88209315042705,"[""hex-band"",10,4,5]",52.178030577999998,-90.375
65,80416753477289,"[""hex-band"",10,4,6]",62.6136366936,-84.349999999999994
66,99320392112619,"[""hex-band"",10,4,7]",73.049242809199995,-78.325000000000003
67,36105700325758,"[""hex-band"",10,4,8]",83.484848924800005,-72.299999999999997
68,82671876788899,"[""hex-band"",10,4,9]",93.9204550404,-66.275000000000006
69,74564245450559,"[""hex-band"",10,5,0]",104.356061156,-60.25
70,181331855708057,"[""hex-band"",10,5,1]",104.356061156,-48.200000000000003
71,183677429999757,"[""hex-band"",10,5,2]",104.356061156,-36.149999999999999
72,139158443885599,"[""hex-band"",10,5,3]",104.356061156,-24.100000000000001
73,232781205939194,"[""hex-band"",10,5,4]",104.356061156,-12.050000000000001
74,192243222157898,"[""hex-band"",10,5,5]",104.356061156,-0
75,4640770611875,"[""hex-band"",10,5,6]",104.356061156,12.050000000000001
76,90546824311062,"[""hex-band"",10,5,7]",104.356061156,24.100000000000001
77,167128585885071,"[""hex-band"",10,5,8]",104.356061156,36.149999999999999
78,62319368229771,"[""hex-band"",10,5,9]",104.356061156,48.200000000000003
79,153189874031512,"[""hex-band"",11,0,0]",114.79166727160001,66.275000000000006
80,240412278914398,"[""hex-band"",11,0,1]",104.356061156,72.299999999999997
81,275528122189541,"[""hex-band"",11,0,2]",93.9204550404,78.325000000000003
82,17028557315594,"[""hex-band"",11,0,3]",83.484848924800005,84.349999999999994
83,144878093907021,"[""hex-band"",11,0,4]",73.049242809199995,90.375
84,206179143997496,"[""hex-band"",11,0,5]",62.6136366936,96.400000000000006
85,208955478078024,"[""hex-band"",11,0,6]",52.178030577999998,102.425
86,157713449424452,"[""hex-band"",11,0,7]",41.742424462400002,108.45
87,79663288311742,"[""hex-band"",11,0,8]",31.3068183468,114.47499999999999
88,260363571250693,"[""hex-band"",11,0,9]",20.871212231200001,120.5
89,7231455433911,"[""hex-band"",11,0,10]",10.435606115600001,126.52500000000001
90,176473955952466,"[""hex-band"",11,1,0]",0,132.55000000000001
91,229269183430037,"[""hex-band"",11,1,1]",-10.435606115600001,126.52500000000001
92,152232605824603,"[""hex-band"",11,1,2]",-20.871212231200001,120.5
93,71319363180275,"[""hex-band"",11,1,3]",-31.3068183468,114.47499999999999
94,10914015125390,"[""hex-band"",11,1,4]",-41.742424462400002,108.45
95,209650717723858,"[""hex-band"",11,1,5]",-52.178030577999998,102.425
96,16698139039894,"[""hex-band"",11,1,6]",-62.6136366936,96.400000000000006
97,69696978933011,"[""hex-band"",11,1,7]",-73.049242809199995,90.375
98,90770907946586,"[""hex-band"",11,1,8]",-83.484848924800005,84.349999999999994
99,157657742313900,"[""hex-band"",11,1,9]",-93.9204550404,78.325000000000003
100,260039499101912,"[""hex-band"",11,1,10]",-104.356061156,72.299999999999997
101,120463441666170,"[""hex-band"",11,2,0]",-114.79166727160001,66.275000000000006
102,236027974321111,"[""hex-band"",11,2,1]",-114.79166727160001,54.225000000000001
103,258517554260625,"[""hex-band"",11,2,2]",-114.79166727160001,42.174999999999997
104,196162943096446,"[""hex-band"",11,2,3]",-114.79166727160001,30.125
105,43055927466783,"[""hex-band"",11,2,4]",-114.79166727160001,18.074999999999999
106,36401444875153,"[""hex-band"",11,2,5]",-114.79166727160001,6.0250000000000004
107,46340083281544,"[""hex-band"",11,2,6]",-114.79166727160001,-6.0250000000000004
108,108286705995337,"[""hex-band"",11,2,7]",-114.79166727160001,-18.074999999999999
109,56694295567632,"[""hex-band"",11,2,8]",-114.79166727160001,-30.125
110,228916784188497,"[""hex-band"",11,2,9]",-114.79166727160001,-42.174999999999997
111,264079712264287,"[""hex-band"",11,2,10]",-114.79166727160001,-54.225000000000001
112,243238263156700,"[""hex-band"",11,3,0]",-114.79166727160001,-66.275000000000006
113,20869853658198,"[""hex-band"",11,3,1]",-104.356061156,-72.299999999999997
114,187588110057734,"[""hex-band"",11,3,2]",-93.9204550404,-78.325000000000003
115,259031836353772,"[""hex-band"",11,3,3]",-83.484848924800005,-84.349999999999994
116,92177258930757,"[""hex-band"",11,3,4]",-73.049242809199995,-90.375
117,261554616392934,"[""hex-band"",11,3,5]",-62.6136366936,-96.400000000000006
118,190223169976436,"[""hex-band"",11,3,6]",-52.178030577999998,-102.425
119,138387082483771,"[""hex-band"",11,3,7]",-41.742424462400002,-108.45
120,5936470234243,"[""hex-band"",11,3,8]",-31.3068183468,-114.47499999999999
121,200303165851684,"[""hex-band"",11,3,9]",-20.871212231200001,-120.5
122,179050913619602,"[""hex-band"",11,3,10]",-10.435606115600001,-126.52500000000001
123,70734596816709,"[""hex-band"",11,4,0]",-0,-132.55000000000001
124,132396308358834,"[""hex-band"",11,4,1]",10.435606115600001,-126.52500000000001
125,256853190115680,"[""hex-band"",11,4,2]",20.871212231200001,-120.5
126,43830207481730,"[""hex-band"",11,4,3]",31.3068183468,-114.47499999999999
127,273283303755760,"[""hex-band"",11,4,4]",41.742424462400002,-108.45
128,275344161273608,"[""hex-band"",11,4,5]",52.178030577999998,-102.425
129,221706970523184,"[""hex-band"",11,4,6]",62.6136366936,-96.400000000000006
130,678515161710,"[""hex-band"",11,4,7]",73.049242809199995,-90.375
131,237070424355595,"[""hex-band"",11,4,8]",83.484848924800005,-84.349999999999994
132,152115906367490,"[""hex-band"",11,4,9]",93.9204550404,-78.325000000000003
133,101297234378893,"[""hex-band"",11,4,10]",104.356061156,-72.299999999999997
134,220946225149750,"[""hex-band"",11,5,0]",114.79166727160001,-66.275000000000006
135,215976871463620,"[""hex-band"",11,5,1]",114.79166727160001,-54.225000000000001
136,109799970619614,"[""hex-band"",11,5,2]",114.79166727160001,-42.174999999999997
137,31537197169660,"[""hex-band"",11,5,3]",114.79166727160001,-30.125
138,141688957179651,"[""hex-band"",11,5,4]",114.79166727160001,-18.074999999999999
139,179993127561501,"[""hex-band"",11,5,5]",114.79166727160001,-6.0250000000000004
140,212049274706934,"[""hex-band"",11,5,6]",114.79166727160001,6.0250000000000004
141,177863450437620,"[""hex-band"",11,5,7]",114.79166727160001,18.074999999999999
142,165123955546890,"[""hex-band"",11,5,8]",114.79166727160001,30.125
143,253177551580986,"[""hex-band"",11,5,9]",114.79166727160001,42.174999999999997
144,229503601224378,"[""hex-band"",11,5,10]",114.79166727160001,54.225000000000001
145,146790922420656,"[""hex-band"",12,0,0]",125.2272733872,72.299999999999997
146,50499689404535,"[""hex-band"",12,0,1]",114.79166727160001,78.325000000000003
147,122342691442469,"[""hex-band"",12,0,2]",104.356061156,84.349999999999994
148,38741126285183,"[""hex-band"",12,0,3]",93.9204550404,90.375
149,231284995081504,"[""hex-band"",12,0,4]",83.484848924800005,96.400000000000006
150,225490188677966,"[""hex-band"",12,0,5]",73.049242809199995,102.425
151,267794638135180,"[""hex-band"",12,0,6]",62.6136366936,108.45
152,88520675205682,"[""hex-band"",12,0,7]",52.178030577999998,114.47499999999999
153,238825606687135,"[""hex-band"",12,0,8]",41.742424462400002,120.5
154,48873765080342,"[""hex-band"",12,0,9]",31.3068183468,126.52500000000001
155,182206212093754,"[""hex-band"",12,0,10]",20.871212231200001,132.55000000000001
156,178306814925449,"[""hex-band"",12,0,11]",10.435606115600001,138.57499999999999
157,174303916202366,"[""hex-band"",12,1,0]",0,144.59999999999999
158,242822572962631,"[""hex-band"",12,1,1]",-10.435606115600001,138.57499999999999
159,281435064245271,"[""hex-band"",12,1,2]",-20.871212231200001,132.55000000000001
160,155069851139912,"[""hex-band"",12,1,3]",-31.3068183468,126.52500000000001
161,61339523627770,"[""hex-band"",12,1,4]",-41.742424462400002,120.5
162,253240753052662,"[""hex-band"",12,1,5]",-52.178030577999998,114.47499999999999
163,229009583568750,"[""hex-band"",12,1,6]",-62.6136366936,108.45
164,110903855869588,"[""hex-band"",12,1,7]",-73.049242809199995,102.425
165,259658379633096,"[""hex-band"",12,1,8]",-83.484848924800005,96.400000000000006
166,74266446450040,"[""hex-band"",12,1,9]",-93.9204550404,90.375
167,226286276109516,"[""hex-band"",12,1,10]",-104.356061156,84.349999999999994
168,169235791257023,"[""hex-band"",12,1,11]",-114.79166727160001,78.325000000000003
169,117937354484107,"[""hex-band"",12,2,0]",-125.2272733872,72.299999999999997
170,219757636121032,"[""hex-band"",12,2,1]",-125.2272733872,60.25
171,35612362782156,"[""hex-band"",12,2,2]",-125.2272733872,48.200000000000003
172,46639056168315,"[""hex-band"",12,2,3]",-125.2272733872,36.149999999999999
173,123589898328340,"[""hex-band"",12,2,4]",-125.2272733872,24.100000000000001
174,146260826751562,"[""hex-band"",12,2,5]",-125.2272733872,12.050000000000001
175,120548681186564,"[""hex-band"",12,2,6]",-125.2272733872,0
176,150534760744571,"[""hex-band"",12,2,7]",-125.2272733872,-12.050000000000001
177,247201299275302,"[""hex-band"",12,2,8]",-125.2272733872,-24.100000000000001
178,271946601262280,"[""hex-band"",12,2,9]",-125.2272733872,-36.149999999999999
179,21708508138883,"[""hex-band"",12,2,10]",-125.2272733872,-48.200000000000003
180,265754388044411,"[""hex-band"",12,2,11]",-125.2272733872,-60.25
181,30411183859251,"[""hex-band"",12,3,0]",-125.2272733872,-72.299999999999997
182,166302607510144,"[""hex-band"",12,3,1]",-114.79166727160001,-78.325000000000003
183,17869129087078,"[""hex-band"",12,3,2]",-104.356061156,-84.349999999999994
184,187541238596124,"[""hex-band"",12,3,3]",-93.9204550404,-90.375
185,204288487503921,"[""hex-band"",12,3,4]",-83.484848924800005,-96.400000000000006
186,116316732120640,"[""hex-band"",12,3,5]",-73.049242809199995,-102.425
187,137707475973211,"[""hex-band"",12,3,6]",-62.6136366936,-108.45
188,272414163012702,"[""hex-band"",12,3,7]",-52.178030577999998,-114.47499999999999
189,194945863272242,"[""hex-band"",12,3,8]",-41.742424462400002,-120.5
190,67106962953241,"[""hex-band"",12,3,9]",-31.3068183468,-126.52500000000001
191,34604938764943,"[""hex-band"",12,3,10]",-20.871212231200001,-132.55000000000001
192,19423641866985,"[""hex-band"",12,3,11]",-10.435606115600001,-138.57499999999999
193,279966804695459,"[""hex-band"",12,4,0]",-0,-144.59999999999999
194,147161093678494,"[""hex-band"",12,4,1]",10.435606115600001,-138.57499999999999
195,41310639069051,"[""hex-band"",12,4,2]",20.871212231200001,-132.55000000000001
196,43981739894554,"[""hex-band"",12,4,3]",31.3068183468,-126.52500000000001
197,124121343271844,"[""hex-band"",12,4,4]",41.742424462400002,-120.5
198,141464618033261,"[""hex-band"",12,4,5]",52.178030577999998,-114.47499999999999
199,197897013595157,"[""hex-band"",12,4,6]",62.6136366936,-108.45
200,40539965940612,"[""hex-band"",12,4,7]",73.049242809199995,-102.425
201,88914227476885,"[""hex-band"",12,4,8]",83.484848924800005,-96.400000000000006
202,55123481297883,"[""hex-band"",12,4,9]",93.9204550404,-90.375
203,186790265827907,"[""hex-band"",12,4,10]",104.356061156,-84.349999999999994
204,35637851789039,"[""hex-band"",12,4,11]",114.79166727160001,-78.325000000000003
205,11164151434121,"[""hex-band"",12,5,0]",125.2272733872,-72.299999999999997
206,116164255541382,"[""hex-band"",12,5,1]",125.2272733872,-60.25
207,75227080610486,"[""hex-band"",12,5,2]",125.2272733872,-48.200000000000003
208,134715498883849,"[""hex-band"",12,5,3]",125.2272733872,-36.149999999999999
209,153813569158249,"[""hex-band"",12,5,4]",125.2272733872,-24.100000000000001
210,11820283705204,"[""hex-band"",12,5,5]",125.2272733872,-12.050000000000001
211,184012306912625,"[""hex-band"",12,5,6]",125.2272733872,-0
212,119611443665031,"[""hex-band"",12,5,7]",125.2272733872,12.050000000000001
213,160700819315072,"[""hex-band"",12,5,8]",125.2272733872,24.100000000000001
214,250744431195498,"[""hex-band"",12,5,9]",125.2272733872,36.149999999999999
215,124714590254959,"[""hex-band"",12,5,10]",125.2272733872,48.200000000000003
216,91670882417122,"[""hex-band"",12,5,11]",125.2272733872,60.25
217,69555350630589,"[""hex-band"",13,0,0]",135.6628795028,78.325000000000003
218,40662886654065,"[""hex-band"",13,0,1]",125.2272733872,84.349999999999994
219,83934908876773,"[""hex-band"",13,0,2]",114.79166727160001,90.375
220,41638843280213,"[""hex-band"",13,0,3]",104.356061156,96.400000000000006
221,275908030693144,"[""hex-band"",13,0,4]",93.9204550404,102.425
222,28244214077752,"[""hex-band"",13,0,5]",83.484848924800005,108.45
223,254413689136265,"[""hex-band"",13,0,6]",73.049242809199995,114.47499999999999
224,244012985895872,"[""hex-band"",13,0,7]",62.6136366936,120.5
225,223515432283264,"[""hex-band"",13,0,8]",52.178030577999998,126.52500000000001
226,194621901044911,"[""hex-band"",13,0,9]",41.742424462400002,132.55000000000001
227,143927768118125,"[""hex-band"",13,0,10]",31.3068183468,138.57499999999999
228,278336733461073,"[""hex-band"",13,0,11]",20.871212231200001,144.59999999999999
229,194998621578182,"[""hex-band"",13,0,12]",10.435606115600001,150.625
230,262997427547024,"[""hex-band"",13,1,0]",0,156.65000000000001
231,105807764202739,"[""hex-band"",13,1,1]",-10.435606115600001,150.625
232,240076024820603,"[""hex-band"",13,1,2]",-20.871212231200001,144.59999999999999
233,270395461996760,"[""hex-band"",13,1,3]",-31.3068183468,138.57499999999999
234,260763522094417,"[""hex-band"",13,1,4]",-41.742424462400002,132.55000000000001
235,139185481376976,"[""hex-band"",13,1,5]",-52.178030577999998,126.52500000000001
236,241806086325726,"[""hex-band"",13,1,6]",-62.6136366936,120.5
237,106685888860178,"[""hex-band"",13,1,7]",-73.049242809199995,114.47499999999999
238,265533450351955,"[""hex-band"",13,1,8]",-83.484848924800005,108.45
239,48412176434409,"[""hex-band"",13,1,9]",-93.9204550404,102.425
240,254230798140059,"[""hex-band"",13,1,10]",-104.356061156,96.400000000000006
241,16604965764617,"[""hex-band"",13,1,11]",-114.79166727160001,90.375
242,29301980458594,"[""hex-band"",13,1,12]",-125.2272733872,84.349999999999994
243,6342167325607,"[""hex-band"",13,2,0]",-135.6628795028,78.325000000000003
244,205387399329187,"[""hex-band"",13,2,1]",-135.6628795028,66.275000000000006
245,31576099617909,"[""hex-band"",13,2,2]",-135.6628795028,54.225000000000001
246,155348272212373,"[""hex-band"",13,2,3]",-135.6628795028,42.174999999999997
247,72986731195544,"[""hex-band"",13,2,4]",-135.6628795028,30.125
248,55061459849205,"[""hex-band"",13,2,5]",-135.6628795028,18.074999999999999
249,186136989051325,"[""hex-band"",13,2,6]",-135.6628795028,6.0250000000000004
250,2166446701338,"[""hex-band"",13,2,7]",-135.6628795028,-6.0250000000000004
251,204611909141200,"[""hex-band"",13,2,8]",-135.6628795028,-18.074999999999999
252,247442533882217,"[""hex-band"",13,2,9]",-135.6628795028,-30.125
253,129861518656581,"[""hex-band"",13,2,10]",-135.6628795028,-42.174999999999997
254,266569196569164,"[""hex-band"",13,2,11]",-135.6628795028,-54.225000000000001
255,125018598961772,"[""hex-band"",13,2,12]",-135.6628795028,-66.275000000000006
256,20901246463210,"[""hex-band"",13,3,0]",-135.6628795028,-78.325000000000003
257,55801601763428,"[""hex-band"",13,3,1]",-125.2272733872,-84.349999999999994
258,78742762328867,"[""hex-band"",13,3,2]",-114.79166727160001,-90.375
259,75286828196666,"[""hex-band"",13,3,3]",-104.356061156,-96.400000000000006
260,122972312859154,"[""hex-band"",13,3,4]",-93.9204550404,-102.425
261,192621965202897,"[""hex-band"",13,3,5]",-83.484848924800005,-108.45
262,227950892214684,"[""hex-band"",13,3,6]",-73.049242809199995,-114.47499999999999
263,155066289025551,"[""hex-band"",13,3,7]",-62.6136366936,-120.5
264,41919185317433,"[""hex-band"",13,3,8]",-52.178030577999998,-126.52500000000001
265,122704835461708,"[""hex-band"",13,3,9]",-41.742424462400002,-132.55000000000001
266,93677020544830,"[""hex-band"",13,3,10]",-31.3068183468,-138.57499999999999
267,155731814629612,"[""hex-band"",13,3,11]",-20.871212231200001,-144.59999999999999
268,271870630794992,"[""hex-band"",13,3,12]",-10.435606115600001,-150.625
269,2202198738950,"[""hex-band"",13,4,0]",-0,-156.65000000000001
270,218499158361670,"[""hex-band"",13,4,1]",10.435606115600001,-150.625
271,131219256012028,"[""hex-band"",13,4,2]",20.871212231200001,-144.59999999999999
272,49164607448423,"[""hex-band"",13,4,3]",31.3068183468,-138.57499999999999
273,216061378100022,"[""hex-band"",13,4,4]",41.742424462400002,-132.55000000000001
274,190343948247824,"[""hex-band"",13,4,5]",52.178030577999998,-126.52500000000001
275,132026628202612,"[""hex-band"",13,4,6]",62.6136366936,-120.5
276,48044195436110,"[""hex-band"",13,4,7]",73.049242809199995,-114.47499999999999
277,67069787442612,"[""hex-band"",13,4,8]",83.484848924800005,-108.45
278,115562487175916,"[""hex-band"",13,4,9]",93.9204550404,-102.425
279,134491681259123,"[""hex-band"",13,4,10]",104.356061156,-96.400000000000006
280,137381878144778,"[""hex-band"",13,4,11]",114.79166727160001,-90.375
281,86795514705281,"[""hex-band"",13,4,12]",125.2272733872,-84.349999999999994
282,80229852405869,"[""hex-band"",13,5,0]",135.6628795028,-78.325000000000003
283,155858580934219,"[""hex-band"",13,5,1]",135.6628795028,-66.275000000000006
284,138812124217486,"[""hex-band"",13,5,2]",135.6628795028,-54.225000000000001
285,123819954583165,"[""hex-band"",13,5,3]",135.6628795028,-42.174999999999997
286,80910363570965,"[""hex-band"",13,5,4]",135.6628795028,-30.125
287,192276226297692,"[""hex-band"",13,5,5]",135.6628795028,-18.074999999999999
288,180530819743717,"[""hex-band"",13,5,6]",135.6628795028,-6.0250000000000004
289,68141946955765,"[""hex-band"",13,5,7]",135.6628795028,6.0250000000000004
290,188308247892896,"[""hex-band"",13,5,8]",135.6628795028,18.074999999999999
291,74674877293930,"[""hex-band"",13,5,9]",135.6628795028,30.125
292,96630520302892,"[""hex-band"",13,5,10]",135.6628795028,42.174999999999997
293,34598735229668,"[""hex-band"",13,5,11]",135.6628795028,54.225000000000001
294,76325793499876,"[""hex-band"",13,5,12]",135.6628795028,66.275000000000006
295,104552433444533,"[""hex-band"",14,0,0]",146.09848561839999,84.349999999999994
296,168880754338744,"[""hex-band"",14,0,1]",135.6628795028,90.375
297,50458691862069,"[""hex-band"",14,0,2]",125.2272733872,96.400000000000006
298,27887023483763,"[""hex-band"",14,0,3]",114.79166727160001,102.425
299,246063195867582,"[""hex-band"",14,0,4]",104.356061156,108.45
300,263624242021151,"[""hex-band"",14,0,5]",93.9204550404,114.47499999999999
301,147837621493787,"[""hex-band"",14,0,6]",83.484848924800005,120.5
302,169046582480812,"[""hex-band"",14,0,7]",73.049242809199995,126.52500000000001
303,218778994981048,"[""hex-band"",14,0,8]",62.6136366936,132.55000000000001
304,47201761296504,"[""hex-band"",14,0,9]",52.178030577999998,138.57499999999999
305,42554378542029,"[""hex-band"",14,0,10]",41.742424462400002,144.59999999999999
306,5093330953218,"[""hex-band"",14,0,11]",31.3068183468,150.625
307,10157399936884,"[""hex-band"",14,0,12]",20.871212231200001,156.65000000000001
308,196638726081398,"[""hex-band"",14,0,13]",10.435606115600001,162.67500000000001
309,104483310974754,"[""hex-band"",14,1,0]",0,168.69999999999999
310,268809013135831,"[""hex-band"",14,1,1]",-10.435606115600001,162.67500000000001
311,82372187750958,"[""hex-band"",14,1,2]",-20.871212231200001,156.65000000000001
312,43387795452148,"[""hex-band"",14,1,3]",-31.3068183468,150.625
313,263379652708624,"[""hex-band"",14,1,4]",-41.742424462400002,144.59999999999999
314,141688170627236,"[""hex-band"",14,1,5]",-52.178030577999998,138.57499999999999
315,230247869296974,"[""hex-band"",14,1,6]",-62.6136366936,132.55000000000001
316,15600588583948,"[""hex-band"",14,1,7]",-73.049242809199995,126.52500000000001
317,242669736797898,"[""hex-band"",14,1,8]",-83.484848924800005,120.5
318,264581680765917,"[""hex-band"",14,1,9]",-93.9204550404,114.47499999999999
319,208697108726381,"[""hex-band"",14,1,10]",-104.356061156,108.45
320,172350385716933,"[""hex-band"",14,1,11]",-114.79166727160001,102.425
321,175581494704135,"[""hex-band"",14,1,12]",-125.2272733872,96.400000000000006
322,171039940519581,"[""hex-band"",14,1,13]",-135.6628795028,90.375
323,100213520434424,"[""hex-band"",14,2,0]",-146.09848561839999,84.349999999999994
324,97362952347105,"[""hex-band"",14,2,1]",-146.09848561839999,72.299999999999997
325,272336415320228,"[""hex-band"",14,2,2]",-146.09848561839999,60.25
326,65826349253664,"[""hex-band"",14,2,3]",-146.09848561839999,48.200000000000003
327,132185601536353,"[""hex-band"",14,2,4]",-146.09848561839999,36.149999999999999
328,219706864609084,"[""hex-band"",14,2,5]",-146.09848561839999,24.100000000000001
329,63718526562655,"[""hex-band"",14,2,6]",-146.09848561839999,12.050000000000001
330,113160619070789,"[""hex-band"",14,2,7]",-146.09848561839999,0
331,42810699729242,"[""hex-band"",14,2,8]",-146.09848561839999,-12.050000000000001
332,208063182875100,"[""hex-band"",14,2,9]",-146.09848561839999,-24.100000000000001
333,158125880803573,"[""hex-band"",14,2,10]",-146.09848561839999,-36.149999999999999
334,184375732270631,"[""hex-band"",14,2,11]",-146.09848561839999,-48.200000000000003
335,97859214930507,"[""hex-band"",14,2,12]",-146.09848561839999,-60.25
336,6668035432681,"[""hex-band"",14,2,13]",-146.09848561839999,-72.299999999999997
337,54868047310679,"[""hex-band"",14,3,0]",-146.09848561839999,-84.349999999999994
338,219387671005483,"[""hex-band"",14,3,1]",-135.6628795028,-90.375
339,174059073166420,"[""hex-band"",14,3,2]",-125.2272733872,-96.400000000000006
340,26883909849444,"[""hex-band"",14,3,3]",-114.79166727160001,-102.425
341,272521787513325,"[""hex-band"",14,3,4]",-104.356061156,-108.45
342,118423826764794,"[""hex-band"",14,3,5]",-93.9204550404,-114.47499999999999
343,218310116844472,"[""hex-band"",14,3,6]",-83.484848924800005,-120.5
344,71803465337110,"[""hex-band"",14,3,7]",-73.049242809199995,-126.52500000000001
345,123932482719172,"[""hex-band"",14,3,8]",-62.6136366936,-132.55000000000001
346,110178412477435,"[""hex-band"",14,3,9]",-52.178030577999998,-138.57499999999999
347,172597950512938,"[""hex-band"",14,3,10]",-41.742424462400002,-144.59999999999999
348,266587565598981,"[""hex-band"",14,3,11]",-31.3068183468,-150.625
349,113700989403028,"[""hex-band"",14,3,12]",-20.871212231200001,-156.65000000000001
350,135923717680055,"[""hex-band"",14,3,13]",-10.435606115600001,-162.67500000000001
351,108904767949121,"[""hex-band"",14,4,0]",-0,-168.69999999999999
352,265800708613213,"[""hex-band"",14,4,1]",10.435606115600001,-162.67500000000001
353,53762842604883,"[""hex-band"",14,4,2]",20.871212231200001,-156.65000000000001
354,226584797150810,"[""hex-band"",14,4,3]",31.3068183468,-150.625
355,97260863328553,"[""hex-band"",14,4,4]",41.742424462400002,-144.59999999999999
356,185371135600664,"[""hex-band"",14,4,5]",52.178030577999998,-138.57499999999999
357,28513564837206,"[""hex-band"",14,4,6]",62.6136366936,-132.55000000000001
358,100770446782432,"[""hex-band"",14,4,7]",73.049242809199995,-126.52500000000001
