panel_row,included_primary,hit_adjusted,footprint_fraction_adjusted,distance_adjusted_m,hit_baseline,footprint_fraction_baseline,distance_baseline_m,projected_weight_adjusted_m2,projected_weight_baseline_m2
121,True,False,0.014314462957045715,0.6896035125853207,False,0.01439718921380793,2.876536728081902,51.430752301063876,51.47088721291647
122,True,False,0.013788851200644107,0.6302025017823705,False,0.013882502741421733,3.164016494131508,50.60710993174276,50.73410025497087
123,True,False,0.01397996958113296,0.6480851402714634,False,0.014072144715697931,3.1029494802905386,50.88799572986645,50.98896314241446
124,True,False,0.013473847079254359,0.9518822533887076,False,0.013564704038669904,1.9674790558921216,49.513311174317124,49.675365471209375
125,True,False,0.013713639626406036,0.6145276556234704,False,0.013805121169738298,3.0399065565319474,49.79386174253647,49.93935356685969
126,True,False,0.013055796122214854,2.739952117790681,False,0.012078843192814333,3.051255035451311,49.70100445767974,49.786415138243164
127,True,False,0.013348984078340488,2.044535007440956,False,0.005738912851024515,3.383591962592035,49.40856888866852,49.52891536096942
128,True,False,0.013110111790680713,0.8812645996388739,False,0.013115729508936047,1.3208097926598326,49.102003060197994,49.19235622514096
129,True,False,0.012761480621882848,2.755975003740352,False,0.012737650003385548,2.5202976583862786,49.58434370138272,49.645502278969396
130,True,False,0.012732287877584274,1.15849200875001,False,0.012707668863810242,0.9248031879184131,49.51174581616009,49.57202282336372
131,True,False,0.012439859239893521,1.5718132986723627,False,0.012429577140069623,1.6809832826522464,49.016789061881234,49.09186742979644
132,True,True,0.012404813678206516,0.3648169735808267,True,0.012394650161864126,0.4321011471113286,49.148132680670884,49.223382021271995
133,True,False,0.012149722737955252,0.9985708418450863,False,0.012123070551308398,0.5948758949731388,48.10117574398213,48.155220844636425
134,True,False,0.012195408913948642,0.9003085312220251,False,0.012166526158379811,1.1044194446517184,48.111398644630384,48.16360265519686
135,True,True,0.0120210264130756,0.3826227882553476,True,0.012003458061994213,0.31974390686418497,47.96355538212812,48.028659808231765
136,True,False,0.011733372031424598,2.1751477940954804,False,0.011702356032729509,2.702550603214727,47.62131103169989,47.66889116948212
137,True,False,0.011660651384744647,2.658702179084931,False,0.011628781647627581,3.154495361639625,47.543685024969385,47.59127159694525
138,True,False,0.01214012373897594,1.041608741904171,False,0.012122105317718958,0.916027485937256,48.690055384074206,48.75582248043542
139,True,False,0.011918095230246171,1.9780416036000092,False,0.011900771808575916,2.107054326421873,47.81686179138884,47.88179155851421
140,True,False,0.012263137049666186,1.5297564827069574,False,0.012245169495975356,1.4097398626570514,49.03354049564678,49.100012893521686
141,True,False,0.011964139709731925,1.2744549378903867,False,0.01194614505767742,1.4140247005421438,48.659852344185516,48.72529441771749
142,True,False,0.012394295645137467,1.7798025659195598,False,0.01237602535464496,1.659814291167298,48.96800080616999,49.034254256254385
143,True,False,0.012089523647581816,0.8759552205228017,False,0.012071988893506485,0.9961585566934436,48.80418639816596,48.87047292211236
144,True,False,0.012533534286832466,1.8063570728522385,False,0.012515932851854964,1.7092302735102531,48.514190309571696,48.580847282022916
145,True,False,0.012304531426589818,0.6948452909364755,False,0.012286471337603343,0.8191423213197138,48.22870296751866,48.29408234138226
146,True,False,0.0128592903351292,2.17560570275981,False,0.0128410731102498,2.086129498145637,48.87302562199729,48.939994935294486
147,True,False,0.012286685100049224,0.7731463546316548,False,0.012270094382629488,0.8613830819549804,48.21511105905351,48.28207907112612
148,True,False,0.012486870247014364,0.7596355986506873,False,0.012470171526679823,0.7266928796219407,48.43229819777844,48.49974913113543
149,True,False,0.013153369569257474,0.958865502763836,False,0.013216565778934404,3.009621820761218,49.81891887650475,49.9695359689754
150,True,False,0.01302957527518308,1.7206462830726306,False,0.013011324705618927,1.6457302522120858,49.01531990257538,49.08271364303638
151,True,False,0.01350221390521604,0.7455717510848062,False,0.013595508078248239,3.480458485703521,50.454660548349246,50.60998667778908
152,True,False,0.013239515959986488,0.6134695641282661,False,0.013302586494742542,2.267002111707079,50.0971118511576,50.23868618088052
153,True,False,0.013893367879162994,0.7817686564625204,False,0.011268786191427141,3.6427009637346255,50.714013424044424,50.832986829875594
154,True,False,0.01359858864115804,0.7324502894733491,False,0.013688540044430434,2.5386648556716995,50.53205512399348,50.67019986365893
155,True,False,0.014308021090757884,0.8098338179873156,False,0.006845061879519042,3.634112402845459,50.576401173049874,50.652764405477676
156,True,False,0.014084536683493304,0.7621698362910319,False,0.01417813541564581,2.5184093239243137,50.26514150006131,50.36875409000823
157,True,False,0.014631341179883309,0.7036678065281138,False,0.014708496151746287,2.469365690800489,50.99076921585921,51.00010645235364
158,True,False,0.01432604282302106,0.788094158289398,False,0.014416752652382098,2.356036956330765,50.56184754957125,50.630285141208425
159,True,False,0.014523242144914756,0.6993746202023324,False,0.014606715190067761,3.088439372381142,50.80532479121895,50.842239972989226
160,True,False,0.014771638651234703,1.9014807720759637,False,0.01479193826060223,1.9221796615513516,51.8202158213243,51.74894167460767
161,True,False,0.014839625412834755,2.4497630553926237,False,0.014868824072747564,2.675021341827724,51.19678677597915,51.139635703232415
162,True,False,0.014870335052333787,1.1954674667533607,False,0.014891168338126546,1.2168598899447314,52.165349059414616,52.09385725634593
163,True,False,0.014843222968152287,2.0955854385744814,False,0.014864169306407552,2.1475540809470095,52.086414381846176,52.01524148064905
164,True,True,0.01499363488523919,0.44801859582912407,True,0.01501424035079661,0.4697700302212548,52.08127131417752,52.00947299731288
165,True,False,0.0149539705722189,1.6654541172064339,False,0.014974522574177276,1.6790046997916197,52.219804811449336,52.14781697737667
166,True,True,0.015137475120012369,0.33200209920606794,True,0.01515896581612949,0.4618684757646987,51.579935291805114,51.51013808816005
167,True,False,0.015186422063205317,1.5046777680909411,False,0.015207140134204574,1.4711281580668982,51.58923114161118,51.517902428066805
168,True,False,0.015018091986110173,2.2157453496277997,False,0.015036449721298839,2.142760558673556,51.438298544914474,51.3654748060927
169,True,False,0.015146804238217359,1.5693545668376945,False,0.01516820930140533,1.6894072461133265,51.54883116816365,51.47907814660199
170,True,False,0.015071625295788859,1.1716900810772324,False,0.015092891372291672,1.2984463330026461,51.46148734826696,51.392360226247696
171,True,False,0.014655081545313359,2.0440691743234845,False,0.014693308435924743,2.653537907026372,51.685364092759315,51.64021724379307
172,True,False,0.014908879905114367,1.9527524255942843,False,0.014932249442320954,1.9994227193349696,51.27230897727082,51.205516561684625
173,True,False,0.014287997021111729,0.6947950260225998,False,0.014371838389773007,3.0712959305345295,51.4563137758154,51.500944832283984
174,True,False,0.014426242888422189,0.7013612510638111,False,0.014503644629946997,2.578961079967399,51.59595486110943,51.61112019944688
175,True,False,0.01397737424427866,0.6595073423371218,False,0.014070908485530836,3.2676187114448663,50.82763346485741,50.93251693073293
176,True,False,0.014105981202614888,0.669812632094277,False,0.01419457658619505,2.933538160351505,51.17374424509321,51.25020632893699
177,True,False,0.013686762011669984,0.6155895325298,False,0.01377980764608326,3.115043867739652,49.815247416161114,49.96433876702966
178,True,False,0.013897229695615429,0.6314636281415787,False,0.013990200143678216,3.0254759767186483,50.029972208873694,50.15750623903691
179,True,False,0.013228798309479128,0.6966459886885434,False,0.01328387724922168,1.5676526689440358,49.239163792268144,49.3790219814641
180,True,False,0.01344556545814979,0.5669626871097447,False,0.013525016154550883,2.7246390280723896,49.48906194493004,49.644506315687124
181,True,False,0.012903512250705844,2.6937858333502294,False,0.012885351628026445,2.6019416258704284,49.08354712613105,49.1500482214853
182,True,False,0.010271327862675069,3.1318564011885814,False,0.0124609192938769,2.9361995993567955,49.2760779114297,49.33874269422073
183,True,False,0.012784995148134097,0.7956807791207581,False,0.012766798406691569,0.6978971581015773,48.99460676313749,49.06078304884134
184,True,False,0.01257328857684951,1.9499550419024794,False,0.012563484709187701,2.0684824052320088,49.12477630010779,49.20074000465537
185,True,True,0.012612890080113036,0.22564189891958333,True,0.012601782242603578,0.32810926718241584,48.60394462114716,48.677552967568246
186,True,False,0.012265763707620938,1.375328490238767,False,0.012248467948408682,1.226960253667479,48.78663289982381,48.85325323207018
187,True,False,0.012217792725900354,0.7278229167304151,False,0.012202030336069262,0.6976143184352638,48.77144761537476,48.839659640660614
188,True,False,0.011971971064047812,0.5610656581189546,False,0.011935405349372236,0.5032444107595928,48.074462994381236,48.11680441122491
189,True,False,0.012003124631884436,1.1493619473762648,False,0.01196638996185931,1.7436272240182868,47.948415068910535,47.99178492975415
190,True,False,0.011452895879150984,2.7865578418343873,False,0.011470607519932327,2.1146623383627663,47.52119842478979,47.62180425741844
191,True,False,0.008600947536774805,4.185839793208998,False,0.011500858576622537,3.3884803082366695,47.58418808889295,47.68807770769314
192,True,False,0.011394518710260653,1.5862774223947051,False,0.011350493788493423,2.435053322608839,47.46008953617467,47.491614916964856
193,True,False,0.011181956044162595,2.6649617886880903,False,3.8993672594149057e-19,5.749045975184682,47.086952909422806,47.00071826661702
194,True,False,0.010555206551555799,3.29914496867704,False,3.873281388977744e-19,6.309716726335464,46.99369952950951,46.92093156363734
195,True,False,0.011636821302251398,1.1935634859303748,False,0.01162334315390498,1.2420462792394102,47.71339811777084,47.78201426043407
196,True,False,0.003256856830284572,4.021792640581562,False,3.9700010683860915e-19,4.7523120036458835,47.36590415890335,47.402754291828224
197,True,True,0.01176664280897046,0.31453623500418904,True,0.011750457175438366,0.4069153713577195,48.23997714984672,48.306414619148484
198,True,False,0.008697283596493141,3.607250636712545,False,0.007702855985099856,3.677770465048652,47.43592897224683,47.503368712544386
199,True,True,0.011890975853692174,0.17764502657812825,True,0.011877113558008617,0.14997621977205822,48.38241664752884,48.451971444680765
200,True,False,0.01157470566353118,2.9539915105877768,False,0.011559749172412231,3.038973942064194,48.06847227677794,48.13588147636361
201,True,True,0.012026905314684458,0.38853572645929524,True,0.012009866866859183,0.2748743923989393,48.12895268821735,48.19476099103501
202,True,False,0.011779892290327915,2.55116561905711,False,0.011765121711329754,2.6241111936033583,47.712826216436014,47.78022756840563
203,True,True,0.012010659923215344,0.3551498941245807,True,0.011992876957430718,0.22518877793612796,48.11812689865327,48.183191021333705
204,True,False,0.011765794055918606,2.410427549459367,False,0.011748616581367778,2.544354495546344,47.88981798873879,47.95477325385189
205,True,False,0.012339313082305675,1.0763264337105112,False,0.012322523991497905,1.002859168206899,48.46813233569449,48.535316000839366
206,True,False,0.011753050948942755,2.6040137387283124,False,0.011735765042204555,2.7425141191424456,47.678845692223085,47.743489866336894
207,True,False,0.011955302822095743,1.4924208307196536,False,0.011938481077148372,1.599456808519995,47.891536877693866,47.95732648560885
208,True,False,0.01287939519452805,2.3222068375745195,False,0.012861932986994689,2.255364104728078,49.05715696625526,49.125243719673136
209,True,False,0.01249423552466362,0.7719987416345305,False,0.012476812587493986,0.7157256984662799,48.67645827420622,48.743472442491054
210,True,False,0.01317690990774217,1.1006219626412312,False,0.013241983645899283,3.1145610598178397,49.80368950785616,49.95604204291994
211,True,False,0.013037604724379008,1.648599694426909,False,0.013020093477256568,1.5880550242317772,49.065048186281516,49.133320799191
212,True,False,0.013535852394926566,0.8112845961509877,False,0.011658794544382728,3.560225957192928,50.23650917616296,50.392366498695736
213,True,False,0.013255772584962815,0.6496446976046885,False,0.013317423349871288,2.139593788636546,49.94232733565641,50.08274055947858
214,True,False,0.013933978023139105,0.8202909616789329,False,0.006359257185275604,3.7214573834508577,50.2912060515314,50.41565106294196
215,True,False,0.013707640184145036,0.7640817866445136,False,0.013799250252798973,2.4102563567018853,49.84802487502013,49.99034759492338
216,True,False,0.014176208478909694,0.8463870467868837,False,0.0018483155216478453,3.73118751200594,50.58549916693205,50.67646229184626
217,True,False,0.013935760604270169,0.7966326820314795,False,0.014030870702089717,2.4346962332469144,50.335916335030014,50.45294463006351
218,True,False,0.014496084781649154,0.6744658242255119,False,0.014577779368337549,2.759332864594695,50.99491480536493,51.025629639396925
219,True,False,0.014182294088038467,0.818478983777905,False,0.014277000391280272,2.341161361601773,50.42585991509303,50.51630615888367
220,True,False,0.014379296534250189,0.6644994774736696,False,0.014467445548887634,3.1005121753228044,50.667389993262205,50.72864944333381
221,True,False,0.014805709909816086,1.7531454693019377,False,0.014838570296982033,2.2594064538729497,51.37821329714302,51.32522546586309
222,True,False,0.01466498720119408,1.4608623253035933,False,0.014719934549456288,2.7065272693361058,51.24467447186368,51.22671699772282
223,True,False,0.014908620341497068,1.5717613903048318,False,0.014929359195831222,1.6243687696278242,51.9415996752052,51.87041485144997
224,True,False,0.014969860955740514,2.1343772168034247,False,0.01499039006368426,2.143662766330296,51.389561497134146,51.319059013044104
225,True,False,0.015021401749620484,0.8934578650699847,False,0.015041864063292441,0.880609762261129,52.06836844679724,51.996380018114436
226,True,False,0.0149741664514018,1.5238861093165808,False,0.014994914938745262,1.5162527597729905,52.05900906805148,51.987508799361315
227,True,True,0.01515467528670395,0.3497482252801676,True,0.015175720536826635,0.3047380660697218,51.77741528274839,51.70624707990667
228,True,False,0.015194280439405187,0.9286608922429727,False,0.01521534869923901,0.9610190246047261,51.642682749460725,51.571699591691335
229,True,False,0.01511785140052804,0.8672560949871376,False,0.015138443616729218,0.8536895305635587,51.73383424169061,51.662306564099325
230,True,False,0.01514524893965944,0.9519326989531861,False,0.015166248491041577,0.9846378758698912,51.80972528932424,51.73851246392895
231,True,False,0.014990297944413753,2.0400740744657124,False,0.015013302705517352,2.255521333423412,51.592861661202896,51.52603780447452
232,True,False,0.015120183328072414,1.4975576979894107,False,0.015142087380180164,1.5287672352934192,51.55244449268147,51.48345418599678
