time_s,handle_index,x_m,y_m,speed_mps
-100,34,9.974656265368543,2.4217857479029323,0.9994825244621613
-100,35,9.49934622595889,4.0018428248582705,0.9994734196267611
-100,36,8.777931449004573,5.485777028114004,0.9994644672389725
-100,37,7.829816423751924,6.836176190913679,0.9994556635009153
-100,38,6.679893356159042,8.019466915384248,0.9994470047398452
-100,39,5.357805627933013,9.006677145717246,0.9994384874030422
-100,40,3.8971141652026278,9.774062609944044,0.9994301080529473
-100,41,2.3343908040491126,10.303586638204287,0.9994218633625317
-100,42,0.7082634628342499,10.583246914528319,0.99941375011089
-100,43,-0.9415619853788765,10.607246715116519,0.9994057651790416
-100,44,-2.575278767172154,10.376012035868406,0.9993979055459302
-100,45,-4.1539318925133,9.896059632133682,0.9993901682846107
-100,46,-5.640324744023209,9.179724311923867,0.9993825505586115
-100,47,-6.999859853336866,8.244756779576534,0.9993750496184656
-100,48,-8.201296511899411,7.113805871949715,0.9993676627983997
-100,49,-9.217410514344076,5.81380112809841,0.9993603875131722
-100,50,-10.025544191383053,4.375253263049894,0.9993532212550569
-100,51,-10.608037879038255,2.8314912659007407,0.9993461615909568
-100,52,-10.952537017037063,1.2178555127277584,0.999339206159649
-100,53,-11.052172099747905,-0.4291335128255274,0.9993323526691501
-100,54,-10.905611651368543,-2.072611542788469,0.9993255988941959
-100,55,-10.516991202387974,-3.6761932047670927,0.9993189426738314
-100,56,-9.895723852678058,-5.2047634125705216,0.9993123819091033
-100,57,-9.056200371572277,-6.625221199578646,0.9993059145608523
-100,58,-8.017388868673484,-7.9071613937551755,0.9992995386475994
-100,59,-6.802345840972502,-9.023481437844492,0.9992932522435192
-100,60,-5.437651840672471,-9.950902747468662,0.9992870534765006
-100,61,-3.952786100751733,-10.670398219594619,0.9992809405262859
-100,62,-2.37945519668744,-11.1675198006151,0.9992749116226888
-100,63,-0.750891215464956,-11.432622345048221,0.9992689650438821
-100,64,0.8988650433044675,-11.460982293059974,0.9992630991147606
-100,65,2.535680578542124,-11.252811921477804,0.9992573122053628
-100,66,4.126031725811482,-10.813172036595926,0.9992516027293645
-100,67,5.637676881725654,-10.151787940475348,0.9992459691426242
-100,68,7.040287662298128,-9.282775283362854,0.999240409941793
-100,69,8.30602704088355,-8.22428398651713,0.9992349236629735
-100,70,9.41006448283203,-6.998069761034535,0.9992295088804372
-100,71,10.331019701275746,-5.629003843840901,0.9992241642053851
-100,72,11.051328363305533,-4.144532412184148,0.999218888284762
-100,73,11.557524840091704,-2.5740977185756497,0.9992136798001128
-100,74,11.840438881077914,-0.9485333103121985,0.9992085374664836
-100,75,11.895304865619932,0.7005542324641914,0.999203460031364
-100,76,11.721784011916187,2.3414047781659857,0.9991984462736689
-100,77,11.323901572009893,3.9427134817001823,0.999193495002762
-100,78,10.709902585368523,5.474217724072184,0.9991886050575081
-100,79,9.892031177832344,6.907251694616836,0.9991837753053681
-100,80,8.886239657033748,8.215259116877705,0.9991790046415214
-100,81,7.711834753043215,9.374255718030154,0.9991742919880271
-100,82,6.391069271268234,10.363234252757486,0.9991696362930073
-100,83,4.948688154736522,11.164506188290375,0.9991650365298653
-100,84,3.4114384899535475,11.763975510378852,0.999160491696531
-100,85,1.8075533334015057,12.151341493129008,0.9991560008147324
-100,86,0.16621938688049834,12.32022866255802,0.9991515629292947
-100,87,-1.4829614849467887,12.268243549314327,0.9991471771074593
-100,88,-3.11050711348241,11.996959146824231,0.9991428424382328
-100,89,-4.687576857973897,11.511829245653487,0.999138558031755
-100,90,-6.1864715360515925,10.822035983849148,0.9991343230186889
-100,91,-7.581103244412331,9.940275019622153,0.9991301365496332
-100,92,-8.847427645026912,8.882483682728047,0.9991259977945537
-100,93,-9.963832176082288,7.667518282793174,0.9991219059422347
-100,94,-10.91147461105801,6.316787437867641,0.9991178601997479
-100,95,-11.67456741393205,4.853848828697063,0.9991138597919409
-100,96,-12.240604403511536,3.303977180325008,0.9991099039609408
-100,97,-12.600527325518815,1.693711522052009,0.9991059919656761
-100,98,-12.74883101816249,0.050389881365586156,0.9991021230814133
-100,99,-12.683606927183904,-1.5983204685612848,0.9990982965993093
-100,100,-12.40652576261868,-3.2248892584509607,0.9990945118259779
-100,101,-11.922761075940993,-4.8023783163920175,0.999090768083071
-100,102,-11.240856458604751,-6.304878264097624,0.9990870647068728
-100,103,-10.372539908702885,-7.707920091402294,0.9990834010479076
-100,104,-9.332489670803815,-8.988855492835976,0.9990797764705602
-100,105,-8.138056516162532,-10.127200536789516,0.9990761903527072
-100,106,-6.808947989570558,-11.104937988532297,0.9990726420853618
-100,107,-5.366880600192676,-11.90677440856627,0.9990691310723283
-100,108,-3.835206273873584,-12.520348982758431,0.9990656567298677
-100,109,-2.2385196125173445,-12.936391895745752,0.9990622184863747
-100,110,-0.6022526229956495,-13.148830919942172,0.999058815782065
-100,111,1.0477364138999041,-13.154845745321316,0.9990554480686682
-100,112,2.68557336062124,-12.954870406954416,0.9990521148091364
-100,113,4.2857715481833445,-12.552544965895693,0.9990488154773566
-100,114,5.823621919958052,-11.95461835331476,0.9990455495578747
-100,115,7.275564276968258,-11.170804987825505,0.9990423165456264
-100,116,8.619534355958903,-10.21359841305807,0.9990391159456771
-100,117,9.835281985615056,-9.09804576930457,0.9990359472729697
-100,118,10.904656135977246,-7.841487403554337,0.9990328100520774
-100,119,11.811853290681663,-6.463266331847772,0.9990297038169674
-100,120,12.543626220229074,-4.984412593447089,0.9990266281107711
-100,121,13.089450906097552,-3.4273077760708697,0.9990235824855567
-100,122,13.441650049314282,-1.8153351449392143,0.9990205665021152
-100,123,13.595472282508453,-0.1725208765038526,0.9990175797297466
-100,124,13.549126881317589,1.476828117429351,0.9990146217460562
-100,125,13.303774429678565,3.1084843846849934,0.9990116921367544
-100,126,12.863474525041395,4.6986529273167825,0.9990087904954646
-100,127,12.235092205681571,6.224312017911658,0.9990059164235331
-100,128,11.428165335692897,7.663537165860267,0.9990030695298486
-100,129,10.454735687456239,8.99580392590908,0.9990002494306628
-100,130,9.329146910914341,10.20226565597736,0.9989974557494192
-100,131,8.06781296933458,11.266002788832226,0.9989946881165856
-100,132,6.688960948945238,12.172240674744588,0.9989919461694896
-100,133,5.212352412425673,12.908533571539866,0.9989892295521614
-100,134,3.6589876622763353,13.464912896269809,0.9989865379151791
-100,135,2.0507974091442396,13.833998400893593,0.9989838709155195
-100,136,0.41032640271942833,14.011071484877462,0.9989812282164111
-100,137,-1.2395864197305373,13.994110402773142,0.9989786094871932
-100,138,-2.8761267775331922,13.783787657276813,0.9989760144031782
-100,139,-4.476818519063701,13.383430381102249,0.998973442645516
-100,140,-6.019827539379517,12.79894499786937,0.998970893901065
-100,141,-7.484252193014987,12.038707907342616,0.9989683678622635
-100,142,-8.85039653183489,11.113424358641122,0.9989658642270076
-100,143,-10.100023019292834,10.035958052054236,0.9989633826985284
-100,144,-11.216581729701147,8.821134342128754,0.9989609229852762
-100,145,-12.185413428235693,7.4855201987849505,0.9989584848008071
-100,146,-12.993924338233098,6.047184317149682,0.9989560678636693
-100,147,-13.63173083065973,4.5254409491003855,0.9989536718972974
-100,148,-14.09077271021097,2.940581159465653,0.9989512966299045
-100,149,-14.365394217191916,1.31359528740473,0.9989489417943811
-100,150,-14.452392308139983,-0.33410958063230195,0.9989466071281939
-100,151,-14.351032215317783,-1.980993344461511,0.9989442923732894
-100,152,-14.063030710263392,-3.6056641212858875,0.9989419972759972
-100,153,-13.59250790442172,-5.187153384342354,0.9989397215869381
-100,154,-12.945908805787449,-6.705181580926536,0.9989374650609343
-100,155,-12.131896210209954,-8.140411003081667,0.9989352274569204
-100,156,-11.161216835770896,-9.474682921401344,0.9989330085378575
-100,157,-10.04654290518979,-10.691236261152607,0.9989308080706507
-100,158,-8.802291641819831,-11.774905395888341,0.9989286258260656
-100,159,-7.44442536729504,-12.712294952307426,0.9989264615786498
-100,160,-5.990235071658747,-13.491929856639324,0.998924315106656
-100,161,-4.458110468788484,-14.104379202507692,0.9989221861919639
-100,162,-2.867299650597875,-14.542352878317205,0.9989200746200084
-100,163,-1.2376615128747308,-14.800770253994102,0.9989179801797066
-100,164,0.41058585579006485,-14.876800587823299,0.998915902663388
-100,165,2.057117651699164,-14.769875169739821,0.9989138418667246
-100,166,3.6817525895705514,-14.481671563553359,0.998911797588665
-100,167,5.2646978770021,-14.0160706432695,0.998909769631369
-100,168,6.786786045089702,-13.379087434276979,0.9989077578001436
-100,169,8.229700912089614,-12.578777065382116,0.9989057619033793
-100,170,9.576190147388575,-11.625117409533617,0.9989037817524918
-100,171,10.810262118977727,-10.529870237016402,0.9989018171618608
-100,172,11.917364945780724,-9.306422922722376,0.9988998679487721
-100,173,12.88454593307374,-7.9696129370526005,0.9988979339333615
-100,174,13.700589841250249,-6.535537506716028,0.998896014938559
-100,175,14.356134721675026,-5.021350956215945,0.9988941107900354
-100,176,14.8437643446693,-3.4450523326003286,0.9988922213161486
-100,177,15.158076540079572,-1.8252659751291318,0.9988903463478921
-100,178,15.295727067007439,-0.18101771757497304,0.9988884857188461
-100,179,15.255448922275685,1.468490594344008,0.9988866392651259
-100,180,15.038047284262392,3.1041056247902823,0.9988848068253351
-100,181,14.646370566275124,4.706943529451763,0.9988829882405189
-100,182,14.085258318961305,6.258604911953387,0.9988811833541169
-100,183,13.361466971588813,7.741381390557319,0.9988793920119199
-100,184,12.483574634954183,9.138451555334239,0.9988776140620242
-100,185,11.461866402015769,10.434064262425691,0.9988758493547889
-100,186,10.308201774236766,11.613707397718173,0.9988740977427951
-100,187,9.0358660104814,12.66426044459396,0.9988723590808042
-100,188,7.659407339873339,13.574129406664063,0.9988706332257175
-100,189,6.194462099351705,14.333362863713402,0.9988689200365362
-100,190,4.657569950099798,14.933748174657925,0.9988672193743253
-100,191,3.065981394250245,15.368887082271256,0.9988655311021734
-100,192,1.4374598542505117,15.63425021796836,0.9988638550851578
-100,193,-0.2099194077278253,15.727210248267975,0.9988621911903073
-100,194,-1.85797126340032,15.647053645022421,0.9988605392865684
-100,195,-3.488601353154494,15.39497129653791,0.9988588992447696
-100,196,-5.084003208849686,14.97402840388691,0.9988572709375881
-100,197,-6.626849772481311,14.38911432377,0.9988556542395173
-100,198,-8.100477320417452,13.646873224131799,0.9988540490268336
-100,199,-9.489059923963064,12.755616609481084,0.9988524551775662
-100,200,-10.77777271542886,11.725218947827836,0.9988508725714643
-100,201,-11.95294238273519,10.566997788864093,0.9988493010899694
-100,202,-13.002183482806078,9.293579902249599,0.9988477406161826
-100,203,-13.914519342475392,7.918755084613232,0.9988461910348388
-100,204,-14.680486503137605,6.457319383388595,0.9988446522322758
-100,205,-15.292221859715218,4.9249095643324,0.9988431240964075
-100,206,-15.74353184344476,3.337830707245238,0.9988416065166968
-100,207,-16.029943199299517,1.712878850954178,0.9988400993841289
-100,208,-16.14873511039018,0.06716062419557096,0.9988386025911845
-100,209,-16.098952621306914,-1.5820882059713106,0.9988371160318157
-100,210,-15.881401508056864,-3.2176833616103115,0.9988356396014185
-100,211,-15.498624932077123,-4.822669994858918,0.9988341731968121
-100,212,-14.954862397951416,-6.380496142574717,0.9988327167162101
-100,213,-14.25599170724743,-7.875179974594171,0.9988312700592005
-100,214,-13.409454762777262,-9.291469211181274,0.9988298331267218
-100,215,-12.424168227189739,-10.614991195439607,0.9988284058210396
-100,216,-11.310420175903971,-11.832392229726372,0.9988269880457248
-100,217,-10.079754005949003,-12.931464919839812,0.9988255797056321
-100,218,-8.744840968408528,-13.901262415314509,0.9988241807068787
-100,219,-7.319342782200674,-14.73219858683589,0.9988227909568232
-100,220,-5.8177658603350215,-15.416133340847448,0.998821410364045
-100,221,-4.255308736261583,-15.946442435109258,0.9988200388383254
-100,222,-2.64770431731046,-16.31807132552621,0.9988186762906264
-100,223,-1.011058614537091,-16.527572742268656,0.9988173226330712
-99,0,8.126684833435538,2.7805125418836036,1.0
-99,1,6.84437357291502,5.336931488602365,0.9999025505382663
-99,2,5.748760216401164,6.570678372297842,0.9998847430916283
-99,3,4.440495280506449,7.5761349141277154,0.9998673506640201
-99,4,2.9671728720941,8.318981520682629,0.9998503589093364
-99,5,1.381351257978716,8.77468955024162,0.9998337541353056
-99,6,-0.26140847794538,8.92909308008069,0.999817523266651
-99,7,-1.904529534319337,8.778583299334409,0.9998016538107195
-99,8,-3.4923636634202477,8.32993780625301,0.9997861338253822
-99,9,-4.972029607630568,7.599808575538203,0.9997709518890325
-99,10,-6.295089967566918,6.6139022493768564,0.9997560970725282
-99,11,-7.419019358915933,5.40589449970722,0.9997415589129276
-99,12,-8.308426240395459,4.016126389849789,0.9997273273888887
-99,13,-8.936000875851283,2.490134883670116,0.9997133928976109
-99,14,-9.283172165881707,0.877071929108527,0.9996997462332073
-99,15,-9.340466210960772,-0.7719330412898703,0.9996863785664034
-99,16,-9.107569145013073,-2.4054136676436766,0.9996732814254702
-99,17,-8.59310574192386,-3.9731596314024507,0.9996604466783028
-99,18,-7.8141533278595015,-5.427715624351298,0.9996478665155691
-99,19,-6.79551745648591,-6.72574527021887,0.9996355334348496
-99,20,-5.568801496640032,-7.8292251992883735,0.9996234402257038
-99,21,-4.17130666397514,-8.706441360034905,0.9996115799556025
-99,22,-2.644802065650514,-9.332766923375436,0.9995999459566621
-99,23,-1.0342060281194276,-9.69120855584724,0.999588531813135
-99,24,0.613779611856457,-9.772715184003962,0.9995773313496019
-99,25,2.252041374879303,-9.576250439539677,0.9995663386198191
-99,26,3.8343931945479577,-9.10863658303938,0.9995555478961863
-99,27,5.31684657362076,-8.384183700599431,0.9995449536597855
-99,28,6.65877946609516,-7.4241232274544755,0.9995345505909625
-99,29,7.8239758949455185,-6.255869281518758,0.9995243335604116
-99,30,8.7815132068789,-4.912134822536835,0.9995142976207365
-99,31,9.506479098762627,-3.4299322535182695,0.9995044379984565
-99,32,9.98050596296202,-1.8494897420623002,0.9994947500864284
-99,33,10.19211553556859,-0.21311527734426658,0.9994852294366651
-99,34,10.136872147998417,1.4359596658070877,0.9994758717535176
-99,35,9.817347947917215,3.0547259508409543,0.9994666728872109
-99,36,9.242908155025718,4.601502898025906,0.9994576288277012
-99,37,8.429328653616293,6.036977869903328,0.9994487356988431
-99,38,7.398261918341174,7.325155414890424,0.9994399897528474
-99,39,6.17657036284077,8.434195424637196,0.9994313873650101
-99,40,4.795548652457508,9.337123459117253,0.9994229250287003
-99,41,3.290058310575327,10.012400313821454,0.9994145993505894
-99,42,1.6975990693401615,10.444341936040047,0.9994064070461138
-99,43,0.05734188230846882,10.623384837019731,0.9993983449351485
-99,44,-1.5908516434043605,10.546196095622879,0.9993904099378889
-99,45,-3.2073993837977617,10.215630817607767,0.999382599070927
-99,46,-4.7539356715361905,9.640543423633396,0.9993749094435067
-99,47,-6.19419412673985,8.835462320753463,0.9993673382539552
-99,48,-7.4948175219215,7.820140310794856,0.999359882786277
-99,49,-8.62607834545031,6.6189954614327595,0.9993525404069041
-99,50,-9.562496470097305,5.260459081414675,0.9993453085615907
-99,51,-10.283343252896874,3.7762488821074354,0.9993381847724498
-99,52,-10.773024413411388,2.200586367151465,0.9993311666351208
-99,53,-11.021337085695654,0.5693779755646262,0.9993242518160601
-99,54,-11.023599445010323,-1.0806204734438518,0.9993174380499555
-99,55,-10.780654209090256,-2.712636898711661,0.9993107231372482
-99,56,-10.29875004733271,-4.290695319328835,0.999304104941764
-99,57,-9.58930744860931,-5.780390321373315,0.9992975813884477
-99,58,-8.668577856307271,-7.149607987728576,0.9992911504611901
-99,59,-7.557206842664575,-8.369179416565292,0.9992848102007521
-99,60,-6.279713736886294,-9.41345493801021,0.9992785587027713
-99,61,-4.863901424750336,-10.260789285717301,0.9992723941158544
-99,62,-3.3402109915064173,-10.893930236565458,0.9992663146397481
-99,63,-1.741036482847384,-11.300305544446676,0.9992603185235857
-99,64,-0.10001531603016253,-11.472205311920513,0.9992544040642038
-99,65,1.548690202860413,-11.406859218082278,0.9992485696045297
-99,66,3.17110519050878,-11.106410207676474,0.9992428135320325
-99,67,4.7341339439214805,-10.57778830498496,0.9992371342772344
-99,68,6.2062177057746215,-9.832490110911925,0.9992315303122861
-99,69,7.557946174713334,-8.886271242858252,0.9992260001495936
-99,70,8.762611868693634,-7.758760459873447,0.9992205423405016
-99,71,9.796697979122232,-6.473005461353716,0.9992151554740268
-99,72,10.64029200394529,-5.054961343111035,0.9992098381756431
-99,73,11.277419180672567,-3.5329334325011406,0.9992045891061093
-99,74,11.696291517786683,-1.9369867024376595,0.9991994069603447
-99,75,11.88947000844314,-0.29833418565821046,0.9991942904663478
-99,76,11.853939368997862,1.351283216547618,0.9991892383841532
-99,77,11.591096344264928,2.980213400548536,0.9991842495048301
-99,78,11.10665423191388,4.55749455487095,0.9991793226495169
-99,79,10.410467773719244,6.0534305212232375,0.9991744566684928
-99,80,9.516283918676441,7.440129923898806,0.9991696504402812
-99,81,8.441425163268018,8.691999987412556,0.9991649028707892
-99,82,7.2064132022789344,9.78618710861903,0.9991602128924768
-99,83,5.834541468351801,10.702957497348766,0.999155579463554
-99,84,4.3514057927132495,11.426012521290806,0.9991510015672121
-99,85,2.7844028798090785,11.942734759006257,0.9991464782108768
-99,86,1.1622065552605696,12.244362152691346,0.9991420084254915
-99,87,-0.485768176619955,12.32608903372243,0.9991375912648239
-99,88,-2.1299033355423984,12.18709414462514,0.9991332258048005
-99,89,-3.740908776940591,11.83049707819672,0.999128911142858
-99,90,-5.290336400862694,11.263245777424604,0.9991246463973238
-99,91,-6.751069131451875,10.495938870258005,0.9991204307068131
-99,92,-8.097776754869688,9.542587635387871,0.9991162632296503
-99,93,-9.307331529212014,8.420323295820156,0.9991121431433077
-99,94,-10.359177397900252,7.149056105759949,0.9991080696438631
-99,95,-11.235647628464001,5.75109332552031,0.9991040419454777
-99,96,-11.922226741573702,4.250723663923072,0.9991000592798915
-99,97,-12.407753670660462,2.6737761057805534,0.9990961208959318
-99,98,-12.684564180926218,1.0471612339050795,0.9990922260590426
-99,99,-12.748571659124602,-0.601596796472542,0.9990883740508273
-99,100,-12.59928644430273,-2.244829562892302,0.9990845641686059
-99,101,-12.239774888075848,-3.855187113543457,0.999080795724989
-99,102,-11.676560295740172,-5.406086634137927,0.999077068047463
-99,103,-10.919468793011447,-6.872139994863819,0.99907338047799
-99,104,-9.981423975558037,-8.2295536828929,0.9990697323726203
-99,105,-8.878194919792891,-9.45649526687938,0.9990661231011179
-99,106,-7.628102755533922,-10.53342125359255,0.9990625520465964
-99,107,-6.251691518044855,-11.443361968866856,0.9990590186051687
-99,108,-4.771369404483706,-12.17215991075613,0.9990555221856044
-99,109,-3.2110268557102724,-12.708658867406697,0.9990520622090024
-99,110,-1.5956380683957438,-13.04484195118463,0.9990486381084689
-99,111,0.04914738411921482,-13.175917559881517,0.9990452493288086
-99,112,1.6974161776443346,-13.100353121872102,0.9990418953262251
-99,113,3.3233996016502214,-12.819857302191348,0.9990385755680284
-99,114,4.901872387734219,-12.339312128880673,0.9990352895323547
-99,115,6.408536049931768,-11.666657232954416,0.9990320367078898
-99,116,7.820381188416824,-10.812729071493475,0.9990288165936074
-99,117,9.116023683580936,-9.791058613505651,0.999025628698509
-99,118,10.276010244778243,-8.617631505483317,0.9990224725413752
-99,119,11.283089366728472,-7.310615192604241,0.9990193476505234
-99,120,12.122444375882218,-5.890057848246703,0.9990162535635723
-99,121,12.781885908034127,-4.377564256302204,0.9990131898272143
-99,122,13.252001836176612,-2.79595399643831,0.999010155996994
-99,123,13.526263353268602,-1.1689074020709922,0.9990071516370926
-99,124,13.601086597806816,0.4793952042720029,0.9990041763201192
-99,125,13.475849880870252,2.124635540736863,0.9990012296269088
-99,126,13.152867222276788,3.7427153293281155,0.9989983111463242
-99,127,12.637319521965045,5.310105060282922,0.9989954204750657
-99,128,11.937145272808918,6.80417869328,0.998992557217485
-99,129,11.062893255769861,8.203529760989845,0.9989897209854038
-99,130,10.02754014151423,9.48826472540789,0.9989869113979395
-99,131,8.846276349266127,10.640269869979456,0.9989841280813335
-99,132,7.53626387963549,11.643448482892964,0.998981370668786
-99,133,6.116370140390777,12.483925590997544,0.9989786388002948
-99,134,4.6068820205740355,13.150218031391363,0.9989759321224991
-99,135,3.0292046379460564,13.63336819059366,0.9989732502885251
-99,136,1.4055492874211757,13.927040291250547,0.9989705929578402
-99,137,-0.24138484522644887,14.027578655627394,0.9989679597961069
-99,138,-1.888730667793739,13.93402791612858,0.9989653504750439
-99,139,-3.513770417058224,13.6481156685771,0.998962764672288
-99,140,-5.09424584587698,13.17419856729359,0.9989602020712633
-99,141,-6.608657264997047,12.519173336003256,0.9989576623610504
-99,142,-8.03654759478933,11.692354609755773,0.998955145236261
-99,143,-9.358767879097527,10.705321925519229,0.9989526503969163
-99,144,-10.557721049680291,9.571738538760249,0.9989501775483258
-99,145,-11.617581099500645,8.307145056735168,0.9989477264009733
-99,146,-12.524485220340486,6.92873114372195,0.9989452966704028
-99,147,-13.266696878703705,5.455088767100628,0.9989428880771084
-99,148,-13.834738237480572,3.905950614868136,0.9989405003464275
-99,149,-14.221490773173311,2.301917424401746,0.9989381332084359
-99,150,-14.422263383528788,0.6641780193336476,0.9989357863978464
-99,151,-14.43482772228638,-0.9857741428132157,0.99893345965391
-99,152,-14.259420930768648,-2.6264241534707233,0.9989311527203174
-99,153,-13.89871635488978,-4.236514899025238,0.9989288653451082
-99,154,-13.357763235870923,-5.795318838911047,0.9989265972805751
-99,155,-12.643896739000132,-7.2828989626771286,0.9989243482831782
-99,156,-11.766620033084456,-8.680355788928221,0.998922118113455
-99,157,-10.737460450246413,-9.970057519186177,0.9989199065359371
-99,158,-9.569802038362669,-11.135850739759167,0.9989177133190662
-99,159,-8.27869706422933,-12.163249370157466,0.9989155382351144
-99,160,-6.880659232511213,-13.039599882829789,0.9989133810601036
-99,161,-5.393441552290967,-13.754221161281123,0.9989112415737307
-99,162,-3.8358019087312454,-14.29851771720019,0.9989091195592912
-99,163,-2.227259481699255,-14.666065347326912,0.9989070148036063
-99,164,-0.5878451963811548,-14.852668672774655,0.998904927096951
-99,165,1.0621506063394746,-14.85639036285716,0.9989028562329854
-99,166,2.702430128463601,-14.677552197824182,0.9989008020086866
-99,167,4.312936625262441,-14.318708466180029,0.998898764224281
-99,168,5.8740965000125875,-13.784592518617112,0.9988967426831813
-99,169,7.367052158522144,-13.08203760852503,0.9988947371919216
-99,170,8.773882972258882,-12.21987343535921,0.9988927475600973
-99,171,10.077811899745237,-11.208800069062983,0.9988907736003034
-99,172,11.26339554100321,-10.061241168809996,0.9988888151280766
-99,173,12.316695645806584,-8.79117861555159,0.998886871961837
-99,174,13.22543035979301,-7.4139708536058375,0.9988849439228324
-99,175,13.979103769477911,-5.946157380612445,0.9988830308350845
-99,176,14.56911259422616,-4.40525193680583,0.9988811325253326
-99,177,14.988829166561233,-2.809527023501209,0.9988792488229841
-99,178,15.233660138403927,-1.1777924264358341,0.9988773795600623
-99,179,15.301080645960448,0.47082956637944395,0.9988755245711558
-99,180,15.190643957193672,2.117129580899012,0.9988736836933707
-99,181,14.903966909365282,3.7420345843626004,0.998871856766282
-99,182,14.444691717228002,5.326826778285811,0.9988700436318881
-99,183,13.818424992156094,6.853355516665719,0.9988682441345645
-99,184,13.032655056239058,8.304239939299265,0.998866458121019
-99,185,12.096648860796819,9.663060163657695,0.9988646854402485
-99,186,11.021330023849963,10.914535053113461,0.998862925943497
-99,187,9.819139684041001,12.0446847719123,0.998861179484213
-99,188,8.503882027904346,13.040976545443076,0.9988594459180093
-99,189,7.090556482074868,13.892452265318196,0.9988577251026225
-99,190,5.595178671188426,14.589836809697413,0.9988560168978757
-99,191,4.034592325339052,15.125626187324999,0.998854321165639
-99,192,2.4262743778077533,15.494154856058438,0.9988526377697922
-99,193,0.7881355244510874,15.691641810445294,0.9988509665761893
-99,194,-0.8616814789916647,15.716215275421025,0.9988493074526228
-99,195,-2.5050035257028775,15.567916081820982,0.9988476602687874
-99,196,-4.123826661279066,15.248680031613109,0.9988460248962471
-99,197,-5.700511238153989,14.762299784199904,0.9988444012084019
-99,198,-7.217970666623683,14.114367007611966,0.9988427890804549
-99,199,-8.659851817790344,13.312195737907901,0.9988411883893796
-99,200,-10.010705261872566,12.364728074797828,0.9988395990138901
-99,201,-11.25614367008725,11.282423509820052,0.9988380208344085
-99,202,-12.382986867690352,10.077133333952313,0.9988364537330368
-99,203,-13.37939219768893,8.761961703183932,0.9988348975935264
-99,204,-14.23496903703734,7.3511150524108055,0.9988333523012495
-99,205,-14.940876497606723,5.859741639365101,0.9988318177431711
-99,206,-15.489903540632742,4.303763070729548,0.9988302938078217
-99,207,-15.87653093348337,2.699699711904804,0.9988287803852696
-99,208,-16.096974679241796,1.064491910130791,0.9988272773670952
-99,209,-16.14921075062073,-0.584681031944446,0.9988257846463641
-99,210,-16.03298115803172,-2.2305822081493867,0.9988243021176036
-99,211,-15.74978157523143,-3.856096894741822,0.9988228296767755
-99,212,-15.30283093297147,-5.444408930649345,0.9988213672212535
-99,213,-14.697023569722923,-6.979171921687216,0.9988199146497986
-99,214,-13.938864697206315,-8.4446735846169,0.9988184718625361
-99,215,-13.036390095648658,-9.8259916484852,0.9988170387609321
-99,216,-11.999071098100101,-11.10913984622005,0.9988156152477714
-99,217,-10.837706053612667,-12.281202657449736,0.9988142012271357
-99,218,-9.56429957464442,-13.33045760232555,0.9988127966043823
-99,219,-8.191930973899083,-14.246484034101881,0.9988114012861214
-99,220,-6.734613379329365,-15.020257533636112,0.9988100151801989
-99,221,-5.207145082783431,-15.644229170067511,0.998808638195671
